time/episodes,train/learning_rate,rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,train/actor_loss,train/critic_loss,time/fps,rollout/ep_len_mean,train/n_updates
1212,0.001,-155.52229587999997,3805,242400,8.183799939900636,0.3506064874213189,63,200.0,242200
1216,0.001,-153.23761877999996,3818,243200,8.313248848691583,0.6906547361984849,63,200.0,243000
1220,0.001,-151.01409302,3831,244000,8.812606234885752,0.3655555060133338,63,200.0,243800
1224,0.001,-150.85230085,3844,244800,8.20034154675901,0.3300381095521152,63,200.0,244600
1228,0.001,-151.19431480999998,3858,245600,8.483833585307002,0.330183854624629,63,200.0,245400
1232,0.001,-148.48679948,3871,246400,8.090518960356713,0.5025320664350875,63,200.0,246200
1236,0.001,-149.02622886999998,3884,247200,8.372814849615096,0.5577600877452642,63,200.0,247000
1240,0.001,-149.88672526,3897,248000,8.182938053607941,0.6382471010182053,63,200.0,247800
1244,0.001,-149.74780355,3910,248800,9.16050250262022,0.37825089202262463,63,200.0,248600
1248,0.001,-149.84048753,3923,249600,8.380705828517675,0.5875944536167662,63,200.0,249400
1252,0.001,-148.71237230999998,3936,250400,8.49622895091772,0.2769804801326245,63,200.0,250200
1256,0.001,-146.43220702,3949,251200,8.713482078313827,0.7254458841774613,63,200.0,251000
1260,0.001,-148.58542780000002,3962,252000,8.463342533409595,0.6915487541817129,63,200.0,251800
1264,0.001,-148.36872713,3975,252800,8.448519739210605,0.3191589033883065,63,200.0,252600
1268,0.001,-144.93907488,3988,253600,8.47499568225816,0.45343472696375103,63,200.0,253400
1272,0.001,-143.1202198,4001,254400,8.101126469746232,0.4257033022399992,63,200.0,254200
1276,0.001,-141.99941261,4014,255200,8.526317739188672,0.5115179137699306,63,200.0,255000
1280,0.001,-143.20505581999998,4027,256000,7.910822772607207,0.5341534276679158,63,200.0,255800
1284,0.001,-139.41853863999998,4040,256800,7.737472119629383,0.6231593620125204,63,200.0,256600
1288,0.001,-138.40677509,4053,257600,7.993118751943111,0.28654038762208073,63,200.0,257400
1292,0.001,-138.95967856000001,4067,258400,7.63034833855927,0.8065928201004863,63,200.0,258200
1296,0.001,-139.23665724999998,4080,259200,7.869561794027686,0.6701931776804849,63,200.0,259000
1300,0.001,-136.75296362999998,4093,260000,8.11235728919506,0.6431703988183289,63,200.0,259800
1304,0.001,-141.30924225,4106,260800,8.480754766762256,0.5089568113256245,63,200.0,260600
1308,0.001,-141.2029139,4120,261600,7.583789431601763,0.5424191918689758,63,200.0,261400
1312,0.001,-140.75169118,4133,262400,7.831188583299518,0.788751517329365,63,200.0,262200
1316,0.001,-142.97509682999998,4146,263200,8.211033329963684,0.4673353398963809,63,200.0,263000
1320,0.001,-145.16616517,4159,264000,7.783671384453774,0.842790671363473,63,200.0,263800
1324,0.001,-144.29174507000002,4173,264800,8.12353210143745,0.3819946757517755,63,200.0,264600
1328,0.001,-140.71267356,4186,265600,8.17368047118187,0.5474464541021734,63,200.0,265400
1332,0.001,-141.7991359,4198,266400,8.23369589805603,0.622774010207504,63,200.0,266200
1336,0.001,-138.78091053,4211,267200,8.418149137496949,0.24285738195758313,63,200.0,267000
1340,0.001,-139.25729976,4225,268000,8.127838103058748,0.35087366451509294,63,200.0,267800
1344,0.001,-136.03014262,4238,268800,7.735325592756271,0.5487111652037129,63,200.0,268600
1348,0.001,-134.60346652,4251,269600,8.795721589922906,0.20204634775873273,63,200.0,269400
1352,0.001,-136.91252155,4264,270400,8.375396614670754,0.39328542872332034,63,200.0,270200
1356,0.001,-137.34914376999998,4277,271200,8.909144377671183,0.719821395194158,63,200.0,271000
1360,0.001,-135.13722074999998,4291,272000,8.556409769915044,0.6063323880080134,63,200.0,271800
1364,0.001,-138.62574796999996,4304,272800,8.333268105685711,0.5471435723546892,63,200.0,272600
1368,0.001,-137.44239460999998,4317,273600,8.156731135845185,0.42004308694507925,63,200.0,273400
1372,0.001,-138.45810027,4330,274400,8.601675412654878,0.5159367284714245,63,200.0,274200
1376,0.001,-140.03462047000002,4343,275200,8.632235654592513,0.26862660771934316,63,200.0,275000
1380,0.001,-141.42941529,4357,276000,8.459000033400953,0.6070180841162801,63,200.0,275800
1384,0.001,-141.64928997,4370,276800,8.810730617642403,0.4546307894587517,63,200.0,276600
1388,0.001,-141.47642792,4384,277600,8.774138740599156,0.4619043732155114,63,200.0,277400
1392,0.001,-137.61504086999997,4396,278400,8.836394867002964,0.8547730387374759,63,200.0,278200
1396,0.001,-139.73302865000002,4409,279200,8.824562910199166,0.62517005328089,63,200.0,279000
1400,0.001,-141.22577871,4423,280000,8.937351483106614,0.5388269018242136,63,200.0,279800
1404,0.001,-135.32916332,4436,280800,8.661868944056332,0.5236163903307169,63,200.0,280600
1408,0.001,-133.07305105,4449,281600,8.64900398671627,0.5933817790355533,63,200.0,281400
1412,0.001,-133.93164959,4463,282400,9.331068658232688,0.5843572579929606,63,200.0,282200
1416,0.001,-131.8650951,4476,283200,8.869155968427657,0.9552590609621257,63,200.0,283000
1420,0.001,-128.41689411,4489,284000,9.068876450061799,0.8525541134737432,63,200.0,283800
1424,0.001,-127.11168622000001,4502,284800,8.767230776548386,0.40793830717913804,63,200.0,284600
1428,0.001,-129.50803573,4514,285600,9.182307681441307,0.6795013774372637,63,200.0,285400
1432,0.001,-130.859971,4528,286400,9.109592148959637,0.42591316549107433,63,200.0,286200
1436,0.001,-130.88420815,4540,287200,9.278314704895019,0.6156180526595563,63,200.0,287000
1440,0.001,-128.46369422,4553,288000,9.332006159424783,0.5787950383219868,63,200.0,287800
1444,0.001,-131.67271009,4566,288800,9.205860990583897,0.565554098598659,63,200.0,288600
1448,0.001,-133.03407263999998,4579,289600,9.515673102140427,0.65043530697003,63,200.0,289400
1452,0.001,-133.39956288,4593,290400,8.4673997557885,0.40981860233470796,63,200.0,290200
1456,0.001,-130.88533907,4606,291200,7.554202017188072,0.47818315848708154,63,200.0,291000
1460,0.001,-132.21839317,4619,292000,7.10335763592273,0.5652910890709609,63,200.0,291800
1464,0.001,-131.2157634,4632,292800,7.311129871681333,0.40422697010450065,63,200.0,292600
1468,0.001,-134.73090684000002,4645,293600,7.1887833800911904,0.7072414121124894,63,200.0,293400
1472,0.001,-134.5317847,4658,294400,7.0414076159894465,0.939366885498166,63,200.0,294200
1476,0.001,-136.07105739,4671,295200,6.712590339891612,0.6559706673957407,63,200.0,295000
1480,0.001,-136.91013918000002,4684,296000,6.661077557988465,0.5815960282739252,63,200.0,295800
1484,0.001,-138.59525367000003,4698,296800,7.0294875926524405,0.3852127531822771,63,200.0,296600
1488,0.001,-138.33785387,4711,297600,7.134068202519557,0.3354728065058589,63,200.0,297400
1492,0.001,-143.14888783000004,4723,298400,6.856523515209556,0.25211515086703,63,200.0,298200
1496,0.001,-142.33824732000002,4736,299200,7.258191073946655,0.353177072647959,63,200.0,299000
1500,0.001,-142.03766166,4749,300000,7.316561807806138,0.5063861100561917,63,200.0,299800
1504,0.001,-143.34346988000001,4762,300800,7.926051549166441,0.7611152077279985,63,200.0,300600
1508,0.001,-143.45155032,4775,301600,7.647465036213398,0.39609713724814355,63,200.0,301400
1512,0.001,-145.60372203999998,4788,302400,7.528116558119654,0.37558276650030165,63,200.0,302200
1516,0.001,-145.70884289,4801,303200,7.396827038377523,0.9034395101759582,63,200.0,303000
1520,0.001,-146.71190774000002,4814,304000,7.794982700794935,0.41573962966911493,63,200.0,303800
1524,0.001,-146.58316064,4827,304800,8.052249140143395,0.5436628193594515,63,200.0,304600
1528,0.001,-141.90517212999998,4840,305600,8.075235273241997,0.46902321933768687,63,200.0,305400
1532,0.001,-138.23785794000003,4853,306400,7.500417356789112,0.5318110018991865,63,200.0,306200
1536,0.001,-142.52947533,4866,307200,8.08218475267291,0.5596831351518631,63,200.0,307000
1540,0.001,-146.93707283,4879,308000,8.285610383152962,0.4382765888562426,63,200.0,307800
1544,0.001,-147.47576085999998,4892,308800,7.925111103355885,0.2549879659106955,63,200.0,308600
1548,0.001,-142.93948238000002,4905,309600,7.504208364486694,0.5303474968951195,63,200.0,309400
1552,0.001,-142.80485695000002,4917,310400,7.7333411322534085,0.6912998411525041,63,200.0,310200
1556,0.001,-143.97358461000002,4930,311200,8.101640150099993,0.3757384898141026,63,200.0,311000
1560,0.001,-144.97899883,4943,312000,7.836682190597057,0.45579576729331167,63,200.0,311800
1564,0.001,-145.97524516,4956,312800,8.107258595824241,0.7205087328888475,63,200.0,312600
1568,0.001,-144.87990744,4970,313600,8.062731091268361,0.4551077988743782,63,200.0,313400
1572,0.001,-145.40223525,4983,314400,8.730383159443736,0.37224712256342174,63,200.0,314200
1576,0.001,-141.3027864,4997,315200,7.676468249261379,0.4841293939575553,63,200.0,315000
1580,0.001,-140.22779106,5010,316000,7.645824177339673,0.6327198546379804,63,200.0,315800
1584,0.001,-139.54491163999998,5023,316800,8.038797454535962,0.8300020029582084,63,200.0,316600
1588,0.001,-138.56741802,5036,317600,8.239332094937563,1.3495008547976612,63,200.0,317400
1592,0.001,-136.15027592,5049,318400,7.794007146507502,0.22677890738705173,63,200.0,318200
1596,0.001,-134.69743362999998,5062,319200,7.718326440602541,0.4936202020291239,63,200.0,319000
1600,0.001,-135.08799076,5076,320000,8.059855213109405,0.7779577817674727,63,200.0,319800
1604,0.001,-139.65031675,5089,320800,7.786097468435765,0.2385357533558272,63,200.0,320600
1608,0.001,-141.83438662999998,5102,321600,8.452411656053737,0.4710024664271623,63,200.0,321400
1612,0.001,-141.92496371,5115,322400,7.827303596306592,0.5662659886851906,63,200.0,322200
1616,0.001,-141.59632387999997,5129,323200,7.567849438339472,0.31837730307132006,63,200.0,323000
1620,0.001,-141.79810906999998,5142,324000,6.786734972074628,0.7004183110874146,63,200.0,323800
1624,0.001,-144.26644002999998,5155,324800,7.068698999881744,0.3444540762528777,63,200.0,324600
1628,0.001,-149.06581398999998,5168,325600,7.238928879275918,0.43644048014190046,63,200.0,325400
1632,0.001,-166.23967621,5181,326400,7.115191118791699,0.3664648642204702,62,200.0,326200
1636,0.001,-164.56707634999998,5195,327200,6.790908893346787,1.4062152322009205,62,200.0,327000
1640,0.001,-159.99009971999996,5208,328000,6.501416067704558,0.8951881311461329,62,200.0,327800
1644,0.001,-156.35457880999996,5221,328800,6.971409442089498,0.8005603715404868,62,200.0,328600
1648,0.001,-159.28495951,5234,329600,6.7251700450479985,0.4664174246136099,62,200.0,329400
1652,0.001,-159.15800557,5248,330400,7.09878613755107,0.7616012584790588,62,200.0,330200
1656,0.001,-167.06256575999998,5261,331200,6.458216446042061,0.8347383683780208,62,200.0,331000
1660,0.001,-165.93118438000002,5274,332000,6.759268607667182,0.4780470786802471,62,200.0,331800
1664,0.001,-163.62448362,5287,332800,6.6813319273293015,0.6040205904562026,62,200.0,332600
1668,0.001,-166.06558011,5300,333600,6.426737479865551,0.787918557440862,62,200.0,333400
1672,0.001,-168.01557097999998,5312,334400,5.995074014626443,0.6504680739156902,62,200.0,334200
1676,0.001,-172.43909662000004,5325,335200,4.821763871591538,0.7234569419175386,62,200.0,335000
1680,0.001,-167.93964354,5338,336000,5.314035601476207,0.4650471019372344,62,200.0,335800
1684,0.001,-171.64167271999997,5351,336800,5.0415294008678755,0.7122647023107856,62,200.0,336600
1688,0.001,-176.37599529999997,5364,337600,4.73101117845159,0.6392805275134742,62,200.0,337400
1692,0.001,-177.73559302999993,5377,338400,4.664030896853656,0.5590493936184794,62,200.0,338200
1696,0.001,-179.72600964999998,5390,339200,4.1991199888288975,0.5173947990313172,62,200.0,339000
1700,0.001,-180.56619053000003,5403,340000,4.836947602424771,0.5176558982860296,62,200.0,339800
1704,0.001,-177.21582627,5416,340800,4.542610102668404,0.5369465602561831,62,200.0,340600
1708,0.001,-178.96847919,5429,341600,5.212636103210971,1.4546882723458112,62,200.0,341400
1712,0.001,-176.59790929,5442,342400,4.994204441085458,0.41568269234150645,62,200.0,342200
1716,0.001,-176.51022262000004,5455,343200,5.924849804192782,0.7316123792994768,62,200.0,343000
1720,0.001,-178.77572818000002,5469,344000,6.0832406644709405,1.0940185752511025,62,200.0,343800
1724,0.001,-177.47048679,5482,344800,6.381557069420815,0.64009486829862,62,200.0,344600
1728,0.001,-176.27335947000003,5494,345600,5.812060798592865,0.3345105396863073,62,200.0,345400
1732,0.001,-161.39563751999998,5507,346400,6.120928345918656,0.4642803576216102,62,200.0,346200
1736,0.001,-158.90818264,5520,347200,6.516956770140678,0.5252004442736506,62,200.0,347000
1740,0.001,-164.60691172999998,5533,348000,6.362430169582367,0.3792368305940181,62,200.0,347800
1744,0.001,-166.74886311000003,5546,348800,6.313847271353007,0.3074725608434528,62,200.0,348600
1748,0.001,-167.01355180000002,5559,349600,6.129715277329087,0.5774188193771989,62,200.0,349400
1752,0.001,-168.00364484000002,5572,350400,6.016698557277559,0.32553377413190904,62,200.0,350200
1756,0.001,-160.91322876,5584,351200,6.129907483905554,0.431087181661278,62,200.0,351000
1760,0.001,-160.80568744,5597,352000,6.1810350262513385,0.7233509404957295,62,200.0,351800
1764,0.001,-163.09156812,5610,352800,6.74130414582789,0.5746654421370476,62,200.0,352600
1768,0.001,-162.03133468,5623,353600,6.594076895266771,0.30715199098922313,62,200.0,353400
1772,0.001,-159.67380243,5636,354400,6.171729198843241,0.3430010745720938,62,200.0,354200
1776,0.001,-157.53022042,5649,355200,6.421648840394337,0.887740612309426,62,200.0,355000
1780,0.001,-161.01773237999998,5662,356000,6.626337573900819,0.42285436775535346,62,200.0,355800
1784,0.001,-158.87801294,5675,356800,6.76644280448556,0.43140211516991256,62,200.0,356600
1788,0.001,-156.52299907999998,5688,357600,6.079835292041534,0.34136887376662345,62,200.0,357400
1792,0.001,-157.20617661000003,5701,358400,6.436906380653381,0.4390509897749871,62,200.0,358200
1796,0.001,-156.57659781,5714,359200,6.032221541702747,0.5877004947792739,62,200.0,359000
1800,0.001,-154.76457676,5727,360000,5.835587849933654,0.31405776359140875,62,200.0,359800
1804,0.001,-154.59149437,5741,360800,5.845655323565007,1.018084419425577,62,200.0,360600
1808,0.001,-151.88179657999999,5752,361600,6.23725784085691,0.865939770527184,62,200.0,361400
1812,0.001,-151.27485914000002,5763,362400,6.482563733384013,0.3377445802651346,62,200.0,362200
1816,0.001,-152.25534398,5773,363200,5.904540964961052,0.411879139682278,62,200.0,363000
1820,0.001,-152.07642394,5784,364000,6.134300742708146,0.25342326855286956,62,200.0,363800
1824,0.001,-156.53023144,5795,364800,6.253227964621037,0.5390671859588474,62,200.0,364600
1828,0.001,-155.31341328,5805,365600,5.942993362918497,0.3889166034944356,62,200.0,365400
1832,0.001,-156.86124286999998,5816,366400,6.147931437437656,0.5503852083999664,62,200.0,366200
1836,0.001,-157.87956473,5827,367200,5.219521652050316,1.0100152139086276,63,200.0,367000
1840,0.001,-152.35833365,5838,368000,4.610484623146039,0.43092532488517465,63,200.0,367800
1844,0.001,-151.15921067999997,5849,368800,4.0891500256210565,0.6450325909350068,63,200.0,368600
1848,0.001,-149.05117364999998,5860,369600,3.507783818943426,0.4973861981369555,63,200.0,369400
1852,0.001,-149.03656114,5870,370400,3.5455571053083985,0.4633413571398705,63,200.0,370200
1856,0.001,-150.29775403000002,5881,371200,3.122008892446756,0.7541340268030763,63,200.0,371000
1860,0.001,-150.27622943999998,5892,372000,3.3566864424943925,0.3680208785645664,63,200.0,371800
1864,0.001,-145.81225126,5903,372800,3.430386878345162,0.4275356247741729,63,200.0,372600
1868,0.001,-145.56390595000002,5913,373600,3.1783575297519566,0.8824621921312064,63,200.0,373400
1872,0.001,-147.92078621,5924,374400,3.4738339200336488,0.8780678533110767,63,200.0,374200
1876,0.001,-148.84921125,5935,375200,3.8220586586743592,0.3789816880878061,63,200.0,375000
1880,0.001,-149.57547080999996,5945,376000,4.167078466762323,1.3055432420503348,63,200.0,375800
1884,0.001,-151.75847234999998,5956,376800,4.538590402491391,0.5202032679319382,63,200.0,376600
1888,0.001,-151.94365181999999,5967,377600,4.096157020470128,0.3866302901040763,63,200.0,377400
1892,0.001,-153.39396517000003,5978,378400,4.429054234195501,0.5339126734714955,63,200.0,378200
1896,0.001,-153.44952908,5988,379200,4.10075613219291,0.8773004848416894,63,200.0,379000
1900,0.001,-153.09212442,5999,380000,4.4284513801336285,0.29542861038818957,63,200.0,379800
1904,0.001,-155.85978561,6010,380800,4.189387268424034,0.4545663837622851,63,200.0,380600
1908,0.001,-156.02547758,6021,381600,3.618295755619183,0.3247344287810847,63,200.0,381400
1912,0.001,-155.74272847000003,6031,382400,3.3539591076783837,0.5557833457924426,63,200.0,382200
1916,0.001,-155.32617378000003,6042,383200,3.555631023911992,0.4615399273484945,63,200.0,383000
1920,0.001,-153.11335947000003,6053,384000,3.671411923794076,0.47294208144769073,63,200.0,383800
1924,0.001,-148.83193329000002,6063,384800,4.237715968315024,0.5196819461882114,63,200.0,384600
1928,0.001,-147.68099998,6074,385600,3.8367806344944984,0.32928572479635476,63,200.0,385400
1932,0.001,-145.19580788,6085,386400,4.454954456835985,0.3200837793946266,63,200.0,386200
1936,0.001,-147.5825884,6095,387200,4.100176159059629,0.29590146854519844,63,200.0,387000
1940,0.001,-151.97795666,6106,388000,4.482056094901636,0.3637465656176209,63,200.0,387800
1944,0.001,-153.47162843,6118,388800,4.553295133449137,0.4173228217754513,63,200.0,388600
1948,0.001,-153.63855285000002,6129,389600,5.005610384438187,0.2969447593018413,63,200.0,389400
1952,0.001,-151.53022317,6139,390400,4.3306294013187285,0.5269942586030811,63,200.0,390200
1956,0.001,-149.22083242,6150,391200,4.505924564301967,0.24947714482434094,63,200.0,391000
1960,0.001,-148.05984471,6161,392000,4.80154595403932,0.7680388349341228,63,200.0,391800
1964,0.001,-149.15511763000003,6172,392800,5.379131330084055,0.3082135177357122,63,200.0,392600
1968,0.001,-152.73871124999997,6182,393600,5.212244139276445,0.5869300989154727,63,200.0,393400
1972,0.001,-150.42244961000003,6193,394400,5.423644222617149,0.7715284581109881,63,200.0,394200
1976,0.001,-150.72873162000005,6204,395200,5.474347083083121,1.1118052765587345,63,200.0,395000
1980,0.001,-150.80385159,6214,396000,5.672268703561276,0.5261618637666107,63,200.0,395800
1984,0.001,-146.24506708,6225,396800,6.339502861648798,0.543489441210404,63,200.0,396600
1988,0.001,-148.67496108,6236,397600,5.268645900022238,0.4586797127500176,63,200.0,397400
1992,0.001,-148.21029112999997,6247,398400,5.4941329888626935,0.3334559725224972,63,200.0,398200
1996,0.001,-148.19868292,6257,399200,5.409329891912639,0.9668009555991739,63,200.0,399000
2000,0.001,-147.18268604,6268,400000,5.498765535317362,0.70773318358697,63,200.0,399800
2004,0.001,-143.23861165999998,6279,400800,5.4665598460985345,0.7534688655473292,63,200.0,400600
2008,0.001,-140.54018893,6289,401600,5.546030238457024,0.35682452586479485,63,200.0,401400
2012,0.001,-141.40716360000002,6300,402400,5.406855641584843,0.4988531908672303,63,200.0,402200
2016,0.001,-141.92895880999998,6311,403200,6.376149474009871,0.4737362813088112,63,200.0,403000
2020,0.001,-142.01660728000002,6322,404000,6.099487877041102,0.47058852054644373,63,200.0,403800
2024,0.001,-142.90355846,6332,404800,6.126267664134502,0.401382981617935,63,200.0,404600
2028,0.001,-142.83026999,6343,405600,6.512087978394702,1.2469375468976795,63,200.0,405400
2032,0.001,-146.07700159,6354,406400,6.804061298891902,0.9009714244306087,63,200.0,406200
2036,0.001,-143.95163015,6364,407200,7.020497490018606,0.3675479123275727,63,200.0,407000
2040,0.001,-140.54359769,6375,408000,6.72206118363887,0.5705331784579903,63,200.0,407800
2044,0.001,-140.38118891,6386,408800,6.726736702024937,0.3885150322597474,64,200.0,408600
2048,0.001,-143.49781610000002,6396,409600,6.9710522125288845,0.3556153284246102,64,200.0,409400
2052,0.001,-142.41097511,6407,410400,7.0545122495293615,0.9103201544191688,64,200.0,410200
2056,0.001,-143.68508189,6418,411200,7.653266174420715,0.49169713058508935,64,200.0,411000
2060,0.001,-143.94258715,6429,412000,7.4235894611477855,0.4949537226185203,64,200.0,411800
2064,0.001,-142.91891268,6440,412800,7.668050264343619,0.3807891016220674,64,200.0,412600
2068,0.001,-138.29941735,6451,413600,7.781751174032689,0.43822125064209105,64,200.0,413400
2072,0.001,-139.60624678,6461,414400,7.567007297724485,0.29968504717573524,64,200.0,414200
2076,0.001,-137.34340539,6473,415200,7.388340123184025,0.3009420460276306,64,200.0,415000
2080,0.001,-139.88443761,6485,416000,7.756342328637839,0.7015563784400001,64,200.0,415800
2084,0.001,-144.39702439,6496,416800,7.738923579007388,0.3112083340808749,64,200.0,416600
2088,0.001,-138.50629735,6507,417600,7.958441737592221,0.47442586401477455,64,200.0,417400
2092,0.001,-137.71660980000001,6518,418400,8.257716223746538,0.36659622129052877,64,200.0,418200
2096,0.001,-136.60841828,6529,419200,7.53877343416214,0.34644988796208054,64,200.0,419000
2100,0.001,-138.75396492,6540,420000,8.303161572813988,0.5825222264975309,64,200.0,419800
2104,0.001,-138.82701964999995,6551,420800,8.435306818708778,0.44190477976575493,64,200.0,420600
2108,0.001,-142.87876123,6562,421600,8.579833526164293,0.40019217088120057,64,200.0,421400
2112,0.001,-143.06241662,6574,422400,8.525517489910126,0.8713617828581482,64,200.0,422200
2116,0.001,-143.23408272999998,6585,423200,8.33607551753521,0.8770628069341183,64,200.0,423000
2120,0.001,-146.28449111999998,6596,424000,8.062890576887876,0.353381231832318,64,200.0,423800
2124,0.001,-145.36368079,6607,424800,8.81584833651781,0.6275807225098834,64,200.0,424600
2128,0.001,-146.50925503,6618,425600,8.845870859622956,0.3838232644740492,64,200.0,425400
2132,0.001,-145.14923431,6629,426400,8.691106615662575,0.7067923444882035,64,200.0,426200
2136,0.001,-144.9649293,6640,427200,9.031078253239393,0.4624728237884119,64,200.0,427000
2140,0.001,-145.19486727,6651,428000,9.030267232954502,0.6248842769721523,64,200.0,427800
2144,0.001,-147.41087881,6662,428800,9.058206616342067,0.5965400356287137,64,200.0,428600
2148,0.001,-147.25337684,6674,429600,8.703990297317505,0.64940509846434,64,200.0,429400
2152,0.001,-148.3254847,6685,430400,8.680739969015121,1.5041420820262283,64,200.0,430200
2156,0.001,-149.35511712,6696,431200,8.832419796437025,0.21930375900818036,64,200.0,431000
2160,0.001,-149.17098601,6707,432000,8.901513507068158,0.37917136433534326,64,200.0,431800
2164,0.001,-151.48643796,6718,432800,9.036844481229782,0.7854467561561614,64,200.0,432600
2168,0.001,-151.81034244,6729,433600,9.394694564044476,0.46957264965865764,64,200.0,433400
2172,0.001,-150.63487535,6741,434400,8.783000170588494,0.9135394811420702,64,200.0,434200
2176,0.001,-152.49253101,6759,435200,8.88062386393547,0.39307241902220996,64,200.0,435000
2180,0.001,-148.96446587999998,6770,436000,9.11788320183754,0.4245355440257117,64,200.0,435800
2184,0.001,-145.26144896,6781,436800,9.124760403633118,0.41269587627612053,64,200.0,436600
2188,0.001,-148.07329129,6793,437600,9.034568802416324,0.415928216134198,64,200.0,437400
2192,0.001,-149.18976855,6805,438400,8.971561572849751,0.5927706929761917,64,200.0,438200
2196,0.001,-150.96022269999997,6816,439200,9.319038192033767,0.3495241035614163,64,200.0,439000
2200,0.001,-150.84372484999997,6839,440000,9.36405562698841,0.5887798924837262,64,200.0,439800
2204,0.001,-154.19837758999995,6855,440800,9.425513903498649,0.6491866593528539,64,200.0,440600
2208,0.001,-151.36952555000002,6870,441600,8.900535076260567,0.7115417469572276,64,200.0,441400
2212,0.001,-149.97819263,6887,442400,8.862603113353252,0.6244784400053323,64,200.0,442200
2216,0.001,-148.86826048999998,6902,443200,9.317771476507186,0.38193999096751213,64,200.0,443000
2220,0.001,-144.59264753000002,6918,444000,9.482020226716996,0.4221311002317816,64,200.0,443800
2224,0.001,-144.52694025000002,6934,444800,9.26293757200241,0.5684004046488553,64,200.0,444600
2228,0.001,-146.52346527,6950,445600,9.166086703538895,0.5389337482489646,64,200.0,445400
2232,0.001,-144.42875567000002,6966,446400,9.546655862666666,0.4439304335229099,64,200.0,446200
2236,0.001,-145.36398456999999,6982,447200,9.461693650484085,0.42185220911167565,64,200.0,447000
2240,0.001,-146.33656471,6997,448000,9.260608534812928,0.32140095737762747,64,200.0,447800
2244,0.001,-143.98096229,7014,448800,9.470362323429436,0.6888337378017604,63,200.0,448600
2248,0.001,-143.89968162,7030,449600,8.94496386885643,0.6939843883691356,63,200.0,449400
2252,0.001,-143.80803445,7047,450400,9.645924050211907,0.7715652072709054,63,200.0,450200
2256,0.001,-141.54704677,7063,451200,8.990200188755988,0.2722491599759087,63,200.0,451000
2260,0.001,-144.43649362,7078,452000,9.561930010914802,0.8689650063123554,63,200.0,451800
2264,0.001,-144.0864898,7094,452800,9.438796724081039,0.32021613642573354,63,200.0,452600
2268,0.001,-146.98129595,7105,453600,9.6543080163002,0.42914077068679035,63,200.0,453400
2272,0.001,-145.63689215,7116,454400,9.324198112487792,0.5169740623096004,63,200.0,454200
2276,0.001,-145.83895969,7128,455200,9.850629353672266,0.2728922112798318,63,200.0,455000
2280,0.001,-148.71067742000002,7140,456000,9.7848074477911,0.3618513790192083,63,200.0,455800
2284,0.001,-150.93970595000002,7152,456800,9.889014292359352,0.4258096839440986,63,200.0,456600
2288,0.001,-152.54557498,7165,457600,9.645136995315552,0.6064816964231432,63,200.0,457400
2292,0.001,-153.16646055,7182,458400,10.131520628929138,0.4557438749354333,63,200.0,458200
2296,0.001,-152.1148935,7197,459200,9.846070581674576,1.0865910689439624,63,200.0,459000
2300,0.001,-149.97410466999997,7213,460000,9.753575705885886,0.4510133585240692,63,200.0,459800
2304,0.001,-146.73115472,7229,460800,9.934781993627547,1.1159783621970565,63,200.0,460600
2308,0.001,-146.6855596,7245,461600,9.658510828614235,0.6571483482047915,63,200.0,461400
2312,0.001,-147.60327962000002,7262,462400,9.303069543689489,0.7580939567834138,63,200.0,462200
2316,0.001,-146.68541937,7277,463200,10.089025719165802,0.4425735800806433,63,200.0,463000
2320,0.001,-149.00026773999997,7292,464000,9.949235167503357,0.42226646569091825,63,200.0,463800
2324,0.001,-149.14111928,7303,464800,9.396643886566162,0.3155884839547798,63,200.0,464600
2328,0.001,-149.23041977,7314,465600,10.056343126296998,1.1896267390437425,63,200.0,465400
2332,0.001,-146.91931311,7325,466400,10.075936369895935,0.38873527421616016,63,200.0,466200
2336,0.001,-146.05477321,7336,467200,9.837297701239585,0.637965928609483,63,200.0,467000
2340,0.001,-152.51770453999998,7347,468000,9.656734631061553,0.2582778444048017,63,200.0,467800
2344,0.001,-152.47207519000003,7358,468800,9.617957924604417,1.2935647248011082,63,200.0,468600
2348,0.001,-152.72353316000002,7369,469600,9.879045411348343,0.5742014134023339,63,200.0,469400
2352,0.001,-154.17573284,7380,470400,10.02712992310524,0.5035085493698717,63,200.0,470200
2356,0.001,-156.37350889,7391,471200,9.946104706525803,0.32181232765316964,63,200.0,471000
2360,0.001,-153.45955815999997,7402,472000,9.852665937542916,0.35808157101273536,63,200.0,471800
2364,0.001,-155.90864476,7413,472800,9.7361760404706,1.334494142786134,63,200.0,472600
2368,0.001,-151.19336644,7424,473600,9.899785363674164,0.34747925933683294,63,200.0,473400
2372,0.001,-151.09521988,7435,474400,9.687738509476185,0.5036637779092417,63,200.0,474200
2376,0.001,-150.86573744999998,7447,475200,10.108665280342102,0.7054044325044379,63,200.0,475000
2380,0.001,-147.70361111999998,7458,476000,10.161235692501068,0.3487201833445579,63,200.0,475800
2384,0.001,-145.48945127999997,7469,476800,10.024826948456466,0.4307693068869412,63,200.0,476600
2388,0.001,-145.20124911000002,7480,477600,9.801100705862046,0.47847071087453513,63,200.0,477400
2392,0.001,-142.63586578000002,7492,478400,10.000396957397461,0.9054685033671558,63,200.0,478200
2396,0.001,-141.63359348,7503,479200,9.912135781049729,0.3236976427631453,63,200.0,479000
