train/explained_variance,train/n_updates,train/policy_loss,train/value_loss,train/std,time/iterations,time/fps,train/learning_rate,time/time_elapsed,train/entropy_loss,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean
0.8824924677610397,42099,9.82859364739852e-06,5.939969870139006e-12,0.0024371922481805086,42100,593,0.0007,354,4.597970008850098,210500,-0.01347987,999.0
0.9420648850500584,42199,2.956253956654109e-05,4.3191679399701144e-11,0.002464120276272297,42200,593,0.0007,355,4.586997985839844,211000,-0.0134883,999.0
0.6315500438213348,42299,7.610967259097379e-06,4.5634537815253395e-12,0.002461695112287998,42300,593,0.0007,356,4.587942600250244,211500,-0.0134883,999.0
0.9820222221314907,42399,2.8825987101299688e-05,5.927362767277344e-11,0.0024404588621109724,42400,593,0.0007,357,4.596580982208252,212000,-0.01349466,999.0
-5.838433265686035,42499,0.00028629423468373716,4.334325787169746e-09,0.00244645937345922,42500,593,0.0007,358,4.594165325164795,212500,-0.01349466,999.0
0.9600912742316723,42599,-1.8671380530577153e-06,7.664958945330369e-12,0.002442440250888467,42600,593,0.0007,359,4.595805644989014,213000,-0.01428352,999.0
0.9416177310049534,42699,7.095183536875993e-05,2.3193351406103346e-10,0.002437753602862358,42700,593,0.0007,359,4.597802639007568,213500,-0.01428352,999.0
-5.22813606262207,42799,4.626511508831754e-05,1.3458242853481295e-10,0.0024349421728402376,42800,593,0.0007,360,4.598781108856201,214000,-0.014276140000000001,999.0
0.2053147554397583,42899,4.966195047018118e-05,1.7497395199406185e-10,0.002431621542200446,42900,593,0.0007,361,4.599977970123291,214500,-0.014276140000000001,999.0
-1.0134522914886475,42999,0.00014096879749558866,9.504659281844852e-10,0.0024319670628756285,43000,593,0.0007,362,4.600324630737305,215000,-0.01427801,999.0
0.7448837161064148,43099,2.9630051358253695e-05,4.0490392289038724e-11,0.002436966635286808,43100,593,0.0007,363,4.598118305206299,215500,-0.01427801,999.0
-3.026366710662842,43199,0.0012247639242559671,1.3002372156734054e-07,0.002424148377031088,43200,593,0.0007,364,4.599428176879883,216000,-0.01428568,999.0
-1.4771323204040527,43299,0.0007115921471267939,2.574319601933439e-08,0.002399067161604762,43300,593,0.0007,364,4.614134311676025,216500,-0.01428568,999.0
0.5043019950389862,43399,3.831166395684704e-05,6.78812284160557e-11,0.0023859692737460136,43400,593,0.0007,365,4.619233131408691,217000,-0.014362590000000001,999.0
-5.9327497482299805,43499,2.804769974318333e-05,4.934577052528866e-11,0.0023835403844714165,43500,593,0.0007,366,4.620171070098877,217500,-0.014362590000000001,999.0
0.8268510401248932,43599,-2.999062417075038e-05,4.087247901241042e-11,0.002390095964074135,43600,593,0.0007,367,4.617412567138672,218000,-0.014371990000000001,999.0
0.19430214166641235,43699,3.059214213863015e-05,6.423626214280276e-11,0.002354359719902277,43700,593,0.0007,368,4.632483959197998,218500,-0.014371990000000001,999.0
0.10649865865707397,43799,5.9234967920929193e-05,1.8358273234930778e-10,0.0023391142021864653,43800,593,0.0007,369,4.6392502784729,219000,-0.01437987,999.0
-0.311252236366272,43899,0.00010338708671042696,6.654988782273108e-10,0.0023174090310931206,43900,593,0.0007,370,4.648301124572754,219500,-0.01437987,999.0
0.959345143288374,43999,-3.694008773891255e-05,5.962454141528184e-11,0.002306080423295498,44000,593,0.0007,370,4.653195858001709,220000,-0.01439405,999.0
0.6878227591514587,44099,4.106213236809708e-05,7.993650880111502e-11,0.002295779064297676,44100,593,0.0007,371,4.657832145690918,220500,-0.01439405,999.0
-1.4462130069732666,44199,0.00011927491141250357,7.887564490438592e-10,0.0022839331068098545,44200,593,0.0007,372,4.663033485412598,221000,-0.01436361,999.0
0.9128804057836533,44299,-0.00010477918840479106,8.222509895183805e-10,0.00229899981059134,44300,593,0.0007,373,4.6566619873046875,221500,-0.01436361,999.0
0.973463386297226,44399,-3.404764356673695e-06,8.273053466248403e-13,0.002294625388458371,44400,593,0.0007,374,4.658247470855713,222000,-0.01443262,999.0
0.9739578012377024,44499,4.465510755835567e-06,8.730429573722276e-13,0.0022921005729585886,44500,593,0.0007,375,4.659353256225586,222500,-0.01443262,999.0
0.038586556911468506,44599,-4.3830670620081946e-05,9.737673167808936e-11,0.0022804366890341043,44600,593,0.0007,376,4.664431571960449,223000,-0.014402390000000001,999.0
-8.312955856323242,44699,-1.4284334611147642e-05,1.0665993262215512e-11,0.0022771910298615694,44700,593,0.0007,376,4.6658525466918945,223500,-0.014402390000000001,999.0
0.7588741481304169,44799,-1.3383069017436355e-05,8.755987254693842e-12,0.002281920285895467,44800,593,0.0007,377,4.663783550262451,224000,-0.01440761,999.0
0.9164492338895798,44899,-9.471843441133387e-06,4.568457591391795e-12,0.0022734878584742546,44900,593,0.0007,378,4.667506694793701,224500,-0.01440761,999.0
0.8931392729282379,44999,-9.32904913497623e-06,1.8203058851917753e-11,0.0022447092924267054,45000,593,0.0007,379,4.680142402648926,225000,-0.014404169999999999,999.0
-2.7547249794006348,45099,0.0022085290402173996,2.306345834313106e-07,0.0022391704842448235,45100,593,0.0007,380,4.686103820800781,225500,-0.014404169999999999,999.0
0.4670655131340027,45199,-0.00012917057028971612,7.549623148861428e-10,0.002261440036818385,45200,593,0.0007,381,4.67263650894165,226000,-0.014495649999999995,999.0
0.6025649905204773,45299,-0.0001631059276405722,1.5639510797527123e-09,0.002253107028082013,45300,593,0.0007,381,4.676605224609375,226500,-0.014495649999999995,999.0
0.9927069926634431,45399,3.68897890439257e-05,1.0100942304802629e-10,0.0022498765029013157,45400,593,0.0007,382,4.67759370803833,227000,-0.014497739999999999,999.0
0.9677189029753208,45499,-1.7793234292184934e-05,1.2905540351659806e-11,0.0022487416863441467,45500,593,0.0007,383,4.678388595581055,227500,-0.014497739999999999,999.0
0.06363701820373535,45599,-0.0001862435892689973,1.810544936198255e-09,0.002245902083814144,45600,592,0.0007,384,4.6794514656066895,228000,-0.01450445,999.0
0.6758099496364594,45699,-9.253084135707468e-05,4.2959821811017207e-10,0.0022316717077046633,45700,592,0.0007,385,4.685929775238037,228500,-0.01450445,999.0
0.9903324423357844,45799,-4.492918833420845e-06,1.9962705533754788e-12,0.0022320218849927187,45800,593,0.0007,386,4.685931205749512,229000,-0.01450091,999.0
0.73810675740242,45899,-7.462227949872613e-05,2.643613661312827e-10,0.0022422531619668007,45900,592,0.0007,387,4.681255340576172,229500,-0.01450091,999.0
0.17705368995666504,45999,-5.057511225459166e-05,1.590846065990803e-10,0.0022382803726941347,46000,592,0.0007,387,4.683280944824219,230000,-0.014525560000000002,999.0
-0.8624166250228882,46099,1.7522184862173162e-05,1.822916817495468e-11,0.002231007907539606,46100,592,0.0007,388,4.686360836029053,230500,-0.014525560000000002,999.0
-52.828468322753906,46199,-0.00015725279808975756,1.0865843780294426e-09,0.002213382162153721,46200,592,0.0007,389,4.693889617919922,231000,-0.014519860000000002,999.0
0.5343012809753418,46299,-0.0003131493867840618,5.779981382403321e-09,0.0022361786104738712,46300,592,0.0007,390,4.684372901916504,231500,-0.014519860000000002,999.0
0.9958444200456142,46399,3.246270352974534e-05,4.9886549752242715e-11,0.0022387157659977674,46400,592,0.0007,391,4.682900905609131,232000,-0.014543809999999999,999.0
0.4687805771827698,46499,-0.00012280259397812188,7.199449369998945e-10,0.002230885438621044,46500,592,0.0007,392,4.686280250549316,232500,-0.014543809999999999,999.0
-2.5506906509399414,46599,-0.00014183777966536582,9.880035678477839e-10,0.0022235766518861055,46600,592,0.0007,392,4.689601898193359,233000,-0.01455781,999.0
0.9057541042566299,46699,-0.00010502251097932458,5.524060098238692e-10,0.002207175362855196,46700,592,0.0007,393,4.697080135345459,233500,-0.01455781,999.0
0.666173666715622,46799,-9.410195161763113e-06,7.744453515978744e-12,0.0022073774598538876,46800,592,0.0007,394,4.697013854980469,234000,-0.01458183,999.0
-1.9304821491241455,46899,2.800318725348916e-05,4.779000459254057e-11,0.002203131327405572,46900,592,0.0007,395,4.698955535888672,234500,-0.01458183,999.0
0.8808636963367462,46999,-2.1843261492904276e-05,2.7941423480504213e-11,0.002184395445510745,47000,592,0.0007,396,4.707421779632568,235000,-0.014567769999999997,999.0
-0.46697723865509033,47099,2.9255184017529245e-06,1.7217543363257093e-11,0.0021626402158290148,47100,592,0.0007,397,4.717466831207275,235500,-0.014567769999999997,999.0
0.9965295696165413,47199,4.325735517340945e-06,9.544884414097732e-13,0.002149895764887333,47200,592,0.0007,398,4.723398208618164,236000,-0.0146173,999.0
0.11433970928192139,47299,-0.00015753386833239347,1.2462167964244486e-09,0.002140127820894122,47300,592,0.0007,398,4.727720260620117,236500,-0.0146173,999.0
0.9732744693756104,47399,-1.8138296582037583e-05,2.3593172554514652e-11,0.0021097410935908556,47400,592,0.0007,399,4.742239952087402,237000,-0.014603250000000002,999.0
0.31402188539505005,47499,-0.00022385045303963125,2.2224884155264135e-09,0.0021157453302294016,47500,592,0.0007,400,4.738997936248779,237500,-0.014603250000000002,999.0
0.9903983594849706,47599,-3.5923574159824057e-06,4.900056922718665e-12,0.002107328036800027,47600,592,0.0007,401,4.743406772613525,238000,-0.01464014,999.0
-0.2599313259124756,47699,-0.00020234212570358068,1.884550515640626e-09,0.0021026707254350185,47700,592,0.0007,402,4.745296955108643,238500,-0.01464014,999.0
0.988935605622828,47799,6.004967144690454e-05,1.4433150508086356e-10,0.0020845544058829546,47800,592,0.0007,403,4.754378318786621,239000,-0.014665390000000002,999.0
0.011958837509155273,47899,-0.0002232465922133997,2.64697352925225e-09,0.0020559397526085377,47900,592,0.0007,404,4.768223762512207,239500,-0.014665390000000002,999.0
0.9298907592892647,47999,2.9776909286738373e-05,4.4197628196185335e-11,0.0020649719517678022,48000,592,0.0007,404,4.763710021972656,240000,-0.014664080000000001,999.0
-10.210676193237305,48099,-5.637619688059203e-05,1.6321310969402703e-10,0.0020627034828066826,48100,592,0.0007,405,4.764801502227783,240500,-0.014664080000000001,999.0
0.2946317195892334,48199,5.5797514505684376e-05,1.3854799252310812e-10,0.0020569891203194857,48200,592,0.0007,406,4.7677202224731445,241000,-0.014631930000000001,999.0
-0.06398367881774902,48299,-2.7584934287006035e-05,3.707136680963785e-11,0.0020458376966416836,48300,592,0.0007,407,4.77292013168335,241500,-0.014631930000000001,999.0
-1.0971097946166992,48399,-6.488328654086217e-05,3.731238928939007e-10,0.002051347168162465,48400,592,0.0007,408,4.771271228790283,242000,-0.01460065,999.0
0.9864310463890433,48499,2.1748869585280772e-06,4.952541198324778e-13,0.0020511094480752945,48500,592,0.0007,409,4.770422458648682,242500,-0.01460065,999.0
0.7179530560970306,48599,0.0001978332584258169,1.629893886523348e-09,0.0020284075289964676,48600,592,0.0007,410,4.781864166259766,243000,-0.014600150000000001,999.0
-7.301154136657715,48699,-0.0001817435841076076,1.4262845349222175e-09,0.0020122500136494637,48700,592,0.0007,410,4.789324760437012,243500,-0.014600150000000001,999.0
-1.7918813228607178,48799,0.0001183446729555726,7.158728054790231e-10,0.0020110029727220535,48800,592,0.0007,411,4.79018497467041,244000,-0.014524310000000002,999.0
0.971039904281497,48899,2.424299600534141e-05,2.482305160034226e-11,0.0020082583650946617,48900,592,0.0007,412,4.791598320007324,244500,-0.014524310000000002,999.0
-0.12218546867370605,48999,-0.00017264706548303366,1.4367328438069649e-09,0.0020033232867717743,49000,592,0.0007,413,4.7936110496521,245000,-0.01443402,999.0
0.17374974489212036,49099,4.030760101159103e-05,7.772983645626397e-11,0.0019874717108905315,49100,592,0.0007,414,4.8020830154418945,245500,-0.01443402,999.0
0.9326164200901985,49199,-1.142226392403245e-05,6.76245387812302e-12,0.001996286679059267,49200,592,0.0007,415,4.797492504119873,246000,-0.014422710000000004,999.0
-1.7439806461334229,49299,-3.62213104381226e-05,6.494021292935415e-11,0.001991692464798689,49300,592,0.0007,415,4.79971170425415,246500,-0.014422710000000004,999.0
0.7299293279647827,49399,2.056761695712339e-05,1.95582057493926e-11,0.001970553770661354,49400,592,0.0007,416,4.810534954071045,247000,-0.01441257,999.0
-23.79837417602539,49499,-1.827321102609858e-05,2.0919366933158656e-11,0.001975260442122817,49500,592,0.0007,417,4.808132171630859,247500,-0.01441257,999.0
-3.392021656036377,49599,0.00017418402421753854,1.5168419853495152e-09,0.001973832957446575,49600,592,0.0007,418,4.808943271636963,248000,-0.014396430000000002,999.0
-3.3177013397216797,49699,-0.00014164336607791483,9.924242538872363e-10,0.0019672377966344357,49700,592,0.0007,419,4.81198787689209,248500,-0.014396430000000002,999.0
-0.3406651020050049,49799,0.00012647411494981498,1.178502295751116e-09,0.0019569285213947296,49800,592,0.0007,420,4.817216873168945,249000,-0.014214980000000002,999.0
0.9893371211364865,49899,-1.1507717317726929e-05,9.131137686246849e-12,0.001952015096321702,49900,592,0.0007,421,4.819947242736816,249500,-0.014214980000000002,999.0
0.5670149922370911,49999,7.803644257364795e-05,2.756218864252702e-10,0.001944253803230822,50000,592,0.0007,422,4.824120044708252,250000,-0.014314720000000003,999.0
0.9226672649383545,50099,5.575929026235826e-05,1.6809724445732144e-10,0.0019318602280691266,50100,592,0.0007,422,4.830204963684082,250500,-0.014314720000000003,999.0
-0.01944422721862793,50199,1.3278922779136337e-05,9.137817238991097e-12,0.0019225438591092825,50200,592,0.0007,423,4.835175037384033,251000,-0.014295940000000005,999.0
-0.040824174880981445,50299,0.00027080619474872947,3.474305287909374e-09,0.0019339940045028925,50300,592,0.0007,424,4.829912185668945,251500,-0.014295940000000005,999.0
-87.97441864013672,50399,0.00011824935063486919,7.389026057680326e-10,0.0019276062957942486,50400,592,0.0007,425,4.83269739151001,252000,-0.014281670000000003,999.0
-0.6602696180343628,50499,3.6207744415150955e-05,6.238064231833818e-11,0.0019254098879173398,50500,592,0.0007,426,4.8336100578308105,252500,-0.014281670000000003,999.0
0.7911675870418549,50599,0.00019036400772165507,1.7705614752117071e-09,0.0019074069568887353,50600,592,0.0007,427,4.843376159667969,253000,-0.014298210000000002,999.0
0.8689619898796082,50699,0.00016260547272395343,1.1256112708579735e-09,0.00191586057189852,50700,592,0.0007,427,4.838841438293457,253500,-0.014298210000000002,999.0
0.38233768939971924,50799,2.1766569261671975e-05,2.75274351924093e-11,0.0019160249503329396,50800,592,0.0007,428,4.838572025299072,254000,-0.014331850000000002,999.0
-21.13735008239746,50899,4.683142833528109e-05,1.1198483113039615e-10,0.0019138873321935534,50900,592,0.0007,429,4.839626789093018,254500,-0.014331850000000002,999.0
0.7828034460544586,50999,-5.9902948123635724e-05,1.6591629459217216e-10,0.0019168977160006762,51000,592,0.0007,430,4.8379621505737305,255000,-0.014325630000000002,999.0
0.09812378883361816,51099,-0.00015397602692246437,1.1588315862454124e-09,0.0019274482037872076,51100,592,0.0007,431,4.832405090332031,255500,-0.014325630000000002,999.0
-0.30104005336761475,51199,-2.8892458431073464e-05,3.7278603814971945e-11,0.0019205710850656033,51200,592,0.0007,432,4.836112976074219,256000,-0.014322850000000003,999.0
0.1591249704360962,51299,2.907371163018979e-05,3.85974932570754e-11,0.0019080709898844361,51300,592,0.0007,433,4.84281587600708,256500,-0.014322850000000003,999.0
0.7131792604923248,51399,4.561125024338253e-05,2.3742127708281657e-10,0.0019247811287641525,51400,592,0.0007,433,4.834021091461182,257000,-0.014540240000000003,999.0
-94.9938735961914,51499,0.00028671298059634864,3.955492822171891e-09,0.0019263529684394598,51500,592,0.0007,434,4.8332109451293945,257500,-0.014540240000000003,999.0
0.8800659850239754,51599,4.911343154390124e-08,1.7733308311368434e-13,0.0019208990270271897,51600,592,0.0007,435,4.836018085479736,258000,-0.014770370000000003,999.0
0.4175751209259033,51699,6.015015060256701e-06,1.9825634189896135e-12,0.0019196748035028577,51700,592,0.0007,436,4.836655616760254,258500,-0.014770370000000003,999.0
0.4647451639175415,51799,-0.00021862189169041812,2.316631553256343e-09,0.0019190743332728744,51800,592,0.0007,437,4.8370466232299805,259000,-0.014764400000000004,999.0
0.7429165840148926,51899,6.467817729571834e-05,2.2401491772683357e-10,0.0019174334593117237,51900,592,0.0007,438,4.837795734405518,259500,-0.014764400000000004,999.0
0.4455986022949219,51999,-0.0004658527614083141,1.0552307472266875e-08,0.0019178742077201605,52000,592,0.0007,439,4.837539196014404,260000,-0.014784460000000004,999.0
-8.214468002319336,52099,0.0003074284759350121,5.5593880610160795e-09,0.00192558066919446,52100,592,0.0007,439,4.832569599151611,260500,-0.014784460000000004,999.0
0.2702767848968506,52199,-0.00044340197928249836,8.588561861699873e-09,0.0019268784672021866,52200,592,0.0007,440,4.832246780395508,261000,-0.014708890000000004,999.0
0.5828278064727783,52299,0.0002465692232362926,2.6251614215766494e-09,0.0019168556900694966,52300,592,0.0007,441,4.838440895080566,261500,-0.014708890000000004,999.0
0.8063887506723404,52399,-3.731282049557194e-05,9.051723259823063e-11,0.0019232049817219377,52400,592,0.0007,442,4.834995269775391,262000,-0.014758800000000002,999.0
0.9672887176275253,52499,2.6846202672459185e-05,3.0425464231376154e-11,0.00192388822324574,52500,592,0.0007,443,4.8345184326171875,262500,-0.014758800000000002,999.0
0.4448847770690918,52599,-3.8237631088122725e-05,7.56551071789957e-11,0.0019428784726187587,52600,592,0.0007,444,4.824644565582275,263000,-0.014748730000000003,999.0
-0.5294762849807739,52699,0.0005037982482463121,1.4307443230165973e-08,0.0019391393288969994,52700,592,0.0007,444,4.825897216796875,263500,-0.014748730000000003,999.0
0.9252758771181107,52799,-5.82589054829441e-05,1.5591879176657386e-10,0.0019425783539190888,52800,592,0.0007,445,4.824810028076172,264000,-0.014758210000000003,999.0
0.9917337978258729,52899,-1.2746068932756316e-05,1.718236837533471e-11,0.0019332683878019452,52900,592,0.0007,446,4.829555511474609,264500,-0.014758210000000003,999.0
0.8943243995308876,52999,-2.6276398784830235e-05,3.43773898237032e-11,0.0019236827502027154,53000,592,0.0007,447,4.834580421447754,265000,-0.014767320000000004,999.0
0.8726213574409485,53099,-4.003417052445002e-05,9.448194310257563e-11,0.0019189856247976422,53100,592,0.0007,448,4.837271213531494,265500,-0.014767320000000004,999.0
0.408278226852417,53199,0.00013784885231871158,1.0604164213390277e-09,0.001922696945257485,53200,592,0.0007,449,4.8349714279174805,266000,-0.014740910000000003,999.0
0.4528958797454834,53299,-0.0002067732420982793,2.2158039847397504e-09,0.001907325116917491,53300,592,0.0007,449,4.843108654022217,266500,-0.014740910000000003,999.0
0.750155508518219,53399,-5.07795593875926e-05,1.4715906271334234e-10,0.0019051962299272418,53400,592,0.0007,450,4.84442138671875,267000,-0.014692640000000003,999.0
0.7875079661607742,53499,-7.44177887099795e-05,3.7148129017339215e-10,0.0019162689568474889,53500,592,0.0007,451,4.839258193969727,267500,-0.014692640000000003,999.0
0.7653036415576935,53599,0.0001768840738805011,1.7875402269496021e-09,0.0018830018816515803,53600,592,0.0007,452,4.855820178985596,268000,-0.014692530000000002,999.0
0.9852943969890475,53699,-0.00012883773888461292,6.976521027546312e-10,0.0018806320149451494,53700,592,0.0007,453,4.85711669921875,268500,-0.014692530000000002,999.0
0.7349484264850616,53799,-3.409501368878409e-05,5.021311838548925e-11,0.0018856506794691086,53800,592,0.0007,454,4.854497909545898,269000,-0.01472174,999.0
0.6182963252067566,53899,-0.0001241217541974038,6.969907984100132e-10,0.0018808015156537294,53900,592,0.0007,455,4.8569440841674805,269500,-0.01472174,999.0
-2.265037775039673,53999,-6.629887502640486e-05,1.9323161126738597e-10,0.0018739773659035563,54000,592,0.0007,455,4.860632419586182,270000,-0.01472117,999.0
0.8001452833414078,54099,-5.512764982995577e-05,1.5513704210157186e-10,0.001877226517535746,54100,592,0.0007,456,4.859116077423096,270500,-0.01472117,999.0
0.5942136645317078,54199,2.6048999643535353e-05,2.8374570054667814e-11,0.0018725222907960415,54200,592,0.0007,457,4.861608982086182,271000,-0.0147204,999.0
-0.3987663984298706,54299,-7.571412425022572e-05,2.6789265250570793e-10,0.0018814330687746406,54300,592,0.0007,458,4.856590747833252,271500,-0.0147204,999.0
0.552108496427536,54399,6.645912071689963e-05,2.043788888128617e-10,0.0018650201382115483,54400,592,0.0007,459,4.86566686630249,272000,-0.01470696,999.0
0.9258090555667877,54499,9.228793715010397e-06,4.2583670964435605e-12,0.0018570697866380215,54500,592,0.0007,460,4.869856834411621,272500,-0.01470696,999.0
-2.2674179077148438,54599,0.0014340903144329786,8.768421366767143e-08,0.0018650174606591463,54600,592,0.0007,460,4.865999221801758,273000,-0.01471112,999.0
-0.013437509536743164,54699,-0.0005699103930965066,1.347381406446857e-08,0.001862844335846603,54700,592,0.0007,461,4.866456985473633,273500,-0.01471112,999.0
0.9193882122635841,54799,3.422774170758203e-05,4.766315120363629e-11,0.001864548888988793,54800,592,0.0007,462,4.865814208984375,274000,-0.014821380000000002,999.0
0.9974759931210428,54899,5.290746230457444e-06,1.3618150660962836e-12,0.0018635675078257918,54900,592,0.0007,463,4.866323471069336,274500,-0.014821380000000002,999.0
0.9100098386406898,54999,4.449772859516088e-06,1.9615123327682005e-12,0.0018652923172339797,55000,592,0.0007,464,4.865406513214111,275000,-0.014795510000000001,999.0
0.6872788965702057,55099,9.213971497956663e-05,5.001655756231571e-10,0.0018485899781808257,55100,592,0.0007,465,4.874118328094482,275500,-0.014795510000000001,999.0
-0.014130473136901855,55199,0.0001570872263982892,1.087616663397739e-09,0.001844176440499723,55200,592,0.0007,465,4.877260684967041,276000,-0.01478607,999.0
-0.06159567832946777,55299,-0.00021166692022234201,1.961395934557686e-09,0.0018459096318110824,55300,592,0.0007,466,4.87506103515625,276500,-0.01478607,999.0
-165.3396759033203,55399,-3.412713704165071e-05,6.740692726214803e-11,0.0018395110964775085,55400,592,0.0007,467,4.8792314529418945,277000,-0.01326003,999.0
0.8655127882957458,55499,4.731339504360221e-05,1.1510736808162392e-10,0.0018466711044311523,55500,592,0.0007,468,4.875497341156006,277500,-0.01326003,999.0
0.8725347965955734,55599,2.02882474695798e-05,1.5905941494476217e-11,0.0018429325427860022,55600,592,0.0007,469,4.877518177032471,278000,-0.013154510000000001,999.0
-9.851036071777344,55699,-3.3020751288859174e-05,5.4840364888120163e-11,0.0018298040376976132,55700,592,0.0007,470,4.884604454040527,278500,-0.013154510000000001,999.0
-0.9134036302566528,55799,8.793889719527215e-05,3.301566520175214e-10,0.0018203468061983585,55800,592,0.0007,471,4.889973163604736,279000,-0.01314509,999.0
0.9109252840280533,55899,-3.340784678584896e-05,6.926996476419589e-11,0.0018384518334642053,55900,592,0.0007,471,4.8800482749938965,279500,-0.01314509,999.0
-8.928848266601562,55999,2.589461837487761e-05,3.361879524765854e-11,0.0018464052118360996,56000,592,0.0007,472,4.875522136688232,280000,-0.013027980000000002,999.0
-1.3605968952178955,56099,-0.000107248080894351,4.998462199701237e-10,0.001843832666054368,56100,592,0.0007,473,4.8766350746154785,280500,-0.013027980000000002,999.0
-3.033163547515869,56199,6.406255852198228e-05,2.1150432794048157e-10,0.0018477360717952251,56200,592,0.0007,474,4.8747382164001465,281000,-0.01302423,999.0
-4.010636329650879,56299,-7.051099237287417e-05,2.5637764133890073e-10,0.0018381818663328886,56300,592,0.0007,475,4.879914283752441,281500,-0.01302423,999.0
-1.060631275177002,56399,2.538547596486751e-05,3.996035100040096e-11,0.0018330264138057828,56400,592,0.0007,476,4.882689476013184,282000,-0.012954680000000001,999.0
0.511219710111618,56499,1.1876666576426942e-05,2.664756262871215e-11,0.0018221584614366293,56500,592,0.0007,476,4.888589859008789,282500,-0.012954680000000001,999.0
0.9694003611803055,56599,8.368599992536474e-06,3.047729386571052e-12,0.0018100312445312738,56600,592,0.0007,477,4.895495891571045,283000,-0.012945370000000003,999.0
-0.9092847108840942,56699,-0.00034866592613980174,5.914266409945412e-09,0.0018063134048134089,56700,592,0.0007,478,4.897187232971191,283500,-0.012945370000000003,999.0
0.7130721807479858,56799,-2.9368897230597213e-05,4.3249133441225496e-11,0.0018156837904825807,56800,592,0.0007,479,4.892275333404541,284000,-0.012939640000000004,999.0
-0.2538735866546631,56899,9.232817683368921e-05,3.75329461954621e-10,0.0018100537126883864,56900,592,0.0007,480,4.895736217498779,284500,-0.012939640000000004,999.0
-0.19514846801757812,56999,2.0208401110721752e-05,1.9499946796175394e-11,0.0018127079820260406,57000,592,0.0007,481,4.893972873687744,285000,-0.012881980000000001,999.0
-0.0525280237197876,57099,-3.52062052115798e-05,7.093884507591852e-11,0.0018030820647254586,57100,592,0.0007,481,4.899292469024658,285500,-0.012881980000000001,999.0
0.9927643458358943,57199,1.1000720405718312e-05,5.6461224584580805e-12,0.0017994317458942533,57200,592,0.0007,482,4.901376724243164,286000,-0.012886950000000001,999.0
0.8755480945110321,57299,3.116638254141435e-05,4.735799946642416e-11,0.001802443410269916,57300,592,0.0007,483,4.8997368812561035,286500,-0.012886950000000001,999.0
0.13825517892837524,57399,-5.383670213632286e-06,1.6221913135688881e-12,0.0018015041714534163,57400,592,0.0007,484,4.900206565856934,287000,-0.012870900000000003,999.0
-0.08312666416168213,57499,-6.867415504530072e-05,2.357800066299376e-10,0.0017999036936089396,57500,592,0.0007,485,4.901010036468506,287500,-0.012870900000000003,999.0
0.9654913246631622,57599,3.6790399917663308e-06,1.587288785652452e-12,0.0017956988885998726,57600,592,0.0007,486,4.903438568115234,288000,-0.012864680000000003,999.0
0.3110896944999695,57699,6.022638990543783e-05,1.5488024751597607e-10,0.0017936433432623744,57700,592,0.0007,486,4.904731273651123,288500,-0.012864680000000003,999.0
0.7601516246795654,57799,-4.0480947063770145e-05,7.294403969737573e-11,0.0018012216314673424,57800,592,0.0007,487,4.900254726409912,289000,-0.012862160000000003,999.0
0.5229495763778687,57899,-1.0088065209856723e-05,5.808911945209827e-12,0.0018142031040042639,57900,592,0.0007,488,4.893189907073975,289500,-0.012862160000000003,999.0
0.9665355980396271,57999,-6.690736336167902e-05,1.8064442997012264e-10,0.0018175470177084208,58000,592,0.0007,489,4.891184329986572,290000,-0.01284062,999.0
-9.210968971252441,58099,7.763406028971076e-05,3.3485578199154986e-10,0.0018135656137019396,58100,592,0.0007,490,4.893195629119873,290500,-0.01284062,999.0
0.6556794345378876,58199,-0.00015196351159829646,1.112155700866424e-09,0.0018098413711413741,58200,592,0.0007,491,4.895566940307617,291000,-0.012838100000000002,999.0
-64.40689849853516,58299,7.543836545664817e-05,2.5920496304898677e-10,0.0018203130457550287,58300,592,0.0007,492,4.889823913574219,291500,-0.012838100000000002,999.0
0.3348311185836792,58399,-0.00039432672201655805,7.9182767009911e-09,0.0018207123503088951,58400,592,0.0007,492,4.88965368270874,292000,-0.012827640000000003,999.0
0.24862360954284668,58499,3.4870477065851446e-06,4.004216749842193e-11,0.001821742276661098,58500,592,0.0007,493,4.889056205749512,292500,-0.012827640000000003,999.0
0.7227605879306793,58599,-2.020220381382387e-05,1.9313588922598157e-11,0.0018149029929190874,58600,592,0.0007,494,4.892773151397705,293000,-0.01282131,999.0
0.6007350385189056,58699,-2.0284191123209894e-05,2.4608570389772488e-11,0.001813488663174212,58700,592,0.0007,495,4.893661975860596,293500,-0.01282131,999.0
-0.8782368898391724,58799,-1.5951625755405985e-05,1.16130004917947e-11,0.0018087585922330618,58800,592,0.0007,496,4.896161079406738,294000,-0.012773420000000002,999.0
0.2449483871459961,58899,2.4132710677804425e-05,2.6505853067959606e-11,0.0018125480273738503,58900,592,0.0007,497,4.894166946411133,294500,-0.012773420000000002,999.0
-0.026940584182739258,58999,3.143681533401832e-05,7.534280144216865e-11,0.0018073568353429437,59000,592,0.0007,497,4.896700382232666,295000,-0.012761980000000001,999.0
-0.027203798294067383,59099,6.276772182900459e-05,2.5977620055073203e-10,0.0018053472740575671,59100,592,0.0007,498,4.8976664543151855,295500,-0.012761980000000001,999.0
0.23640960454940796,59199,4.886285023530945e-05,1.159828691421616e-10,0.00182344822678715,59200,592,0.0007,499,4.888139247894287,296000,-0.012757360000000004,999.0
