time/episodes,train/learning_rate,rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,train/actor_loss,train/critic_loss,time/fps,rollout/ep_len_mean,train/n_updates
1184,0.001,-10.28740634,8487,625847,-24.96917196494251,3.343342051134637,73,711.48,625216
1188,0.001,-9.123572919999997,8523,628123,-24.72127306630597,3.5589504730387103,73,712.98,627827
1192,0.001,-5.581871139999999,8545,630446,-24.73921681479056,4.165443993037213,73,699.95,629410
1196,0.001,-3.36028966,8586,633324,-25.19010733160049,3.4806803046720813,73,695.76,632417
1200,0.001,-2.9950228700000014,8634,637478,-25.43802014848737,3.908655269760315,73,704.16,635816
1204,0.001,-1.657321330000001,8662,638809,-25.77369197103001,3.7850275535711506,73,691.33,637846
1208,0.001,2.5492649099999984,8711,641798,-26.58581534199331,3.319196479930275,73,696.16,641486
1212,0.001,6.467302769999998,8737,643636,-25.84743612400551,3.883777844601408,73,650.54,643329
1216,0.001,9.009472479999998,8770,645956,-25.83393345190629,4.059466679060723,73,609.74,645802
1220,0.001,11.79905281,8787,648123,-26.038210681506566,6.33618834774409,73,573.72,646972
1224,0.001,15.83513064,8835,650619,-27.017814462835137,4.441054106210217,73,582.97,650434
1228,0.001,25.23923443,8876,654142,-27.745511523059353,4.437767179205018,73,610.2,653380
1232,0.001,29.75235478,8913,656923,-28.18910120047775,3.631047625000737,73,627.32,656071
1236,0.001,34.08304881,8933,658624,-28.637591439324456,3.330539680816032,73,621.16,657501
1240,0.001,37.15760757,8979,661220,-28.210777393579484,4.510920644402504,73,635.92,660881
1244,0.001,35.53181316,9005,663414,-27.895838036864244,3.773056191469573,73,635.51,662722
1248,0.001,36.81222872,9046,666823,-28.199946131895025,4.03681968219131,73,632.22,665724
1252,0.001,47.13679785,9092,669436,-27.60334847741208,3.3417655978414973,73,619.53,669041
1256,0.001,55.30125509999999,9122,672410,-27.42971703864668,4.00735261383122,73,637.09,671117
1260,0.001,63.4982735,9167,675765,-27.00569600987255,3.748969250715765,73,655.9,674375
1264,0.001,76.10098821,9230,679730,-26.254109966462188,3.577460257584114,73,684.53,679008
1268,0.001,78.02945571000001,9261,682426,-26.04593543668764,3.7200558272610724,73,677.48,681259
1272,0.001,80.59534024000001,9312,685403,-25.407737057908136,2.9934736794995187,73,687.45,685000
1276,0.001,84.89731287999999,9360,689454,-25.57681717766245,3.362576473753621,73,697.41,688413
1280,0.001,83.34331381,9405,692151,-25.16589391282178,4.559434063675653,73,692.18,691748
1284,0.001,84.78864902,9445,695095,-25.20880725965361,3.2164648221941103,73,692.48,694544
1288,0.001,88.76819048000002,9489,698166,-24.904443645381832,3.937091188984471,73,700.43,697740
1292,0.001,84.53371206999998,9511,699525,-24.751161533243515,3.765329687253517,73,690.79,699306
1296,0.001,81.06592798000001,9531,701344,-25.171273051238643,3.274558169812691,73,680.2,700740
1300,0.001,78.79225584999999,9557,703583,-25.194421152233836,3.7940463157486866,73,661.05,702565
1304,0.001,84.69181823,9604,706434,-25.992019710014326,3.875778556218066,73,676.25,705996
1308,0.001,91.61035617000002,9642,709686,-26.154543612533505,4.0815088924167915,73,678.88,708720
1312,0.001,100.19179292999999,9691,713267,-26.14477747517985,3.835198496009682,73,696.31,712268
1316,0.001,103.06519189000001,9733,715961,-26.45331352538076,3.86747112600454,73,700.05,715390
1320,0.001,110.32500393000001,9781,719870,-26.070262570924395,4.202023125495743,73,717.47,718826
1324,0.001,110.99792643999999,9824,722392,-25.855474883317946,6.500746688153595,73,717.73,721957
1328,0.001,108.40343574,9849,724730,-25.801197144293017,3.985507074094588,73,705.88,723787
1332,0.001,112.49087417000001,9887,727456,-25.619121746781538,3.584924109021314,73,705.33,726523
1336,0.001,119.70232191,9935,730368,-25.63844350326893,3.4845376056640647,73,717.44,730049
1340,0.001,118.01529582,9953,731496,-25.799725300556904,3.15016689429412,73,702.76,731333
1344,0.001,118.85226255000002,9974,733347,-26.05929057426702,3.747117341149087,73,699.33,732870
1348,0.001,115.33643073000002,10003,735447,-25.936424229062837,4.956612108219629,73,686.24,734935
1352,0.001,116.50276717000001,10039,737923,-25.807799704531405,3.6393400937952896,73,684.87,737471
1356,0.001,115.29114463,10068,740244,-25.572773740115583,4.137474875002099,73,678.34,739619
1360,0.001,114.89919467999998,10104,742771,-25.489503242131182,4.258936042351616,73,670.06,742187
1364,0.001,114.27833789999998,10151,745965,-25.714991462049145,4.205736268776928,73,662.35,745639
1368,0.001,115.37711131,10177,748437,-25.99881090332265,5.3863421468442425,73,660.11,747489
1372,0.001,121.98633619,10223,751957,-27.086300485245303,4.0381673529975775,73,665.54,750783
1376,0.001,123.26556394,10280,755985,-27.558082726643434,3.8649927832561195,73,665.31,754973
1380,0.001,131.14655484,10333,759808,-28.074758976411054,3.8202278684804782,73,676.57,758808
1384,0.001,135.89586101999998,10387,763618,-28.017879228065958,3.8902616453716585,73,685.23,762686
1388,0.001,139.93538485999997,10443,767792,-28.734844091509984,3.738807112809794,73,696.26,766785
1392,0.001,147.19598211,10496,772136,-29.035689845032206,3.9890759587287903,73,726.11,770580
1396,0.001,145.21527092,10573,776749,-28.165326937437058,3.665519556608051,73,754.05,776267
1400,0.001,146.02985155,10620,780527,-27.262864943742752,3.440419419258833,73,769.44,779544
1404,0.001,144.90493399000002,10664,784361,-26.04297337832151,4.2158521427696956,73,779.27,782699
1408,0.001,135.98491765,10700,785553,-26.108383178710938,3.2672492343754995,73,758.67,785447
1412,0.001,129.13486072999999,10714,787255,-26.16987194931298,3.849625275846113,73,739.88,786374
1416,0.001,134.54316485,10762,790926,-25.845445438867237,3.114230857080448,73,749.65,789891
1420,0.001,127.92657338,10795,793265,-25.609562905875904,3.4581578065489613,73,733.95,792293
1424,0.001,128.85208015,10834,796339,-26.26893912658123,3.6923993096671293,73,739.47,795098
1428,0.001,135.29686078000003,10894,800864,-26.303325761711342,3.6683531473108144,73,761.34,799424
1432,0.001,138.7191402,10966,805764,-26.902437765652806,3.017405061702623,73,783.08,804676
1436,0.001,136.45865922000002,11007,808620,-26.445912210837655,3.626053363246762,73,782.52,807696
1440,0.001,148.50225225,11060,812461,-26.73782768448194,3.2728295982815325,73,809.65,811536
1444,0.001,148.05530707,11092,814325,-26.157678706829365,3.489266861860569,73,809.78,813856
1448,0.001,156.20324820000002,11137,818059,-25.518509934280093,3.238602252294686,73,826.12,817110
1452,0.001,156.22618692999998,11174,820810,-25.50863800088523,3.33131555028252,73,828.87,819741
1456,0.001,161.79775688,11227,824147,-25.15688002243745,3.74123092735436,73,839.03,823566
1460,0.001,165.4176281,11265,827291,-25.120937809545037,4.189868285923803,73,845.2,826231
1464,0.001,161.71247686,11299,829607,-24.968055511275217,3.0907648949790363,73,836.42,828705
1468,0.001,157.04197503,11325,831243,-24.536260866936836,3.276633222708265,73,828.06,830642
1472,0.001,147.61689697,11348,832545,-24.5472092168373,3.284224554112083,73,805.88,832306
1476,0.001,142.81510108,11381,835115,-24.32187695564155,2.8288317695865786,73,791.3,834641
1480,0.001,140.56195547000004,11434,839617,-25.053870919269063,3.382038937366527,73,798.09,838501
1484,0.001,138.19030194,11486,843150,-25.707523210162712,3.3953153599090915,73,795.32,842289
1488,0.001,131.06328872,11524,845532,-25.445688507599918,3.7413207061424525,73,777.4,845056
1492,0.001,129.08138027,11558,847799,-24.866907111703092,3.2656886258205784,73,756.63,847505
1496,0.001,134.69045326,11585,850275,-24.52051475572886,3.5323179180517137,73,735.26,849432
1500,0.001,137.05527609,11620,852828,-24.758138872736648,3.5143319319049233,73,723.01,851957
1504,0.001,138.01868932,11657,855374,-25.217671717647214,3.84258659153199,73,710.13,854644
1508,0.001,138.37174862,11678,856761,-25.22408862617927,3.0651683244036465,73,712.08,856157
1512,0.001,138.24631727000002,11703,858486,-25.697987059975386,3.0785419995641887,73,712.31,858038
1516,0.001,129.44880569000003,11729,860629,-25.751974234381226,3.387018276422619,73,697.03,859842
1520,0.001,136.60335865000002,11776,864198,-26.304409613131927,3.1732425791210352,73,709.33,863249
1524,0.001,139.05961531,11824,866902,-26.445739311044242,3.857925971158269,73,705.63,866737
1528,0.001,135.47882269,11858,869522,-26.367504909711005,2.9219325811817094,73,686.58,869179
1532,0.001,128.81582936999996,11888,871631,-26.270711508364432,3.5317570149568764,73,658.67,871323
1536,0.001,126.13059119000002,11907,873544,-26.421857402823065,4.091443790554327,73,649.24,872660
1540,0.001,120.3084393,11941,875954,-26.432604223994886,3.1700014862216124,73,634.93,875119
1544,0.001,124.86395620999998,11975,878504,-26.2818666613221,3.207008147205674,73,641.79,877631
1548,0.001,118.8563971,12004,880624,-26.243728301104376,3.53939627567681,73,625.65,879723
1552,0.001,124.84446550999999,12050,883888,-25.97087484502851,3.1504648034569667,73,630.78,883042
1556,0.001,123.32662497999999,12091,886553,-26.273721296576007,3.2118614323342904,73,624.06,886041
1560,0.001,123.05992150999998,12130,889240,-26.026918247628302,3.4846140857161085,73,619.49,888920
1564,0.001,124.81165883999998,12155,891544,-26.24206139902108,3.2228239526410496,73,619.37,890684
1568,0.001,124.09028742000001,12179,892557,-25.942514120814312,2.7404263996216187,73,613.14,892436
1572,0.001,134.99897112,12213,895724,-26.787288856506347,3.241499040366673,73,631.79,894826
1576,0.001,134.63106331,12254,898005,-26.796724282013127,3.5538154763312426,73,628.9,897845
1580,0.001,127.54151359000004,12276,899555,-26.915732506819886,3.08886845627366,73,599.38,899411
1584,0.001,126.71645681999999,12306,902545,-26.26575020867951,3.30133709068201,73,593.95,901561
1588,0.001,131.71263537000002,12346,905394,-25.99398320387833,3.3113256359580783,73,598.62,904488
1592,0.001,133.11883624999996,12385,907698,-25.800691772909726,3.1095953024680316,73,598.99,907299
1596,0.001,132.30676885,12417,910166,-26.158602134729936,3.482623362065946,73,598.91,909547
1600,0.001,137.30323546000002,12461,913614,-25.72584036741997,3.6784955385040714,73,607.86,912689
1604,0.001,136.19798599,12501,916284,-25.77763847351074,3.1188788877924285,73,609.1,915664
1608,0.001,141.9843249,12528,918434,-25.675428550336616,2.82983717488843,73,616.73,917555
1612,0.001,147.49670184,12570,921410,-25.755043510020204,3.838091562380417,73,629.24,920626
1616,0.001,152.07107091999998,12605,924075,-25.738300851413182,3.248638226464391,73,634.46,923166
1620,0.001,148.10573871999998,12648,926787,-25.744136186057844,3.5741533556479834,73,625.89,926321
1624,0.001,149.14662493000003,12683,929664,-25.52764770045425,3.717133526585319,73,627.62,928796
1628,0.001,150.60846763,12720,932347,-25.75434124469757,3.065200408194214,73,628.25,931507
1632,0.001,154.76165695,12760,935148,-25.957730841521478,3.3591046618198717,73,635.17,934351
1636,0.001,160.18889743,12796,937867,-26.059188541268156,3.6423145448628977,73,643.23,936996
1640,0.001,160.07461442,12836,940159,-26.131374210563038,3.788183842191445,73,642.05,939976
1644,0.001,156.12685213,12854,942139,-25.966043608529226,3.567971599687423,73,636.35,941214
1648,0.001,162.63841139,12900,945471,-25.700852450343266,3.376232388888578,73,648.47,944550
1652,0.001,160.46180888,12945,948385,-26.00724037627032,3.8186681497275385,73,644.97,947821
1656,0.001,152.69580700999998,12964,949600,-26.14404807022314,3.455848546974967,73,630.47,949233
1660,0.001,146.04769423,12985,951107,-26.22642599150192,2.974018604764643,73,618.67,950710
1664,0.001,143.28052961,13013,952972,-26.239580264920253,2.922235532637958,73,614.28,952641
1668,0.001,144.81063131000002,13033,954657,-26.343820707121893,2.8110085406632566,73,621.0,954109
1672,0.001,146.31081756,13073,957839,-26.422805439886734,3.214925946227869,73,621.15,956978
1676,0.001,146.83338682000002,13105,960162,-26.79263564210441,3.930933801223285,73,621.57,959307
1680,0.001,153.53461160000003,13141,962768,-27.176002470519254,2.920080421484664,73,632.13,961884
1684,0.001,148.67287238,13173,964570,-27.015183169962995,3.1648062020224534,73,620.25,964268
1688,0.001,145.91452517,13198,966926,-26.849447274388233,3.724865353828113,73,615.32,965976
1692,0.001,144.94878214000002,13228,969048,-26.84777078052495,3.3178649073679174,73,613.5,968144
1696,0.001,146.00711432,13261,971429,-26.966917486165897,3.659260467278428,73,612.63,970531
1700,0.001,146.32071024000004,13306,974691,-27.316430347893625,3.6730689019184983,73,610.77,973855
1704,0.001,152.91580066,13350,977856,-27.303066221018,3.4820935951687013,73,615.72,976977
1708,0.001,153.00699979,13386,980055,-27.891985150152962,3.6225727073642604,73,616.21,979661
1712,0.001,153.11097288999997,13424,982499,-27.688385803885236,3.1348849112122754,73,610.89,982390
1716,0.001,153.32936561,13450,985072,-27.756027676685747,3.4527856306139246,73,609.97,984215
1720,0.001,157.54928991,13495,988366,-27.7649717367194,3.5436344556557664,73,615.79,987476
1724,0.001,159.39415535,13540,991590,-27.938932871730994,3.931224881946092,73,619.26,990738
1728,0.001,153.47654871,13568,993226,-28.2163808438205,3.1639828005617905,73,608.79,992837
1732,0.001,150.70908587000002,13595,995383,-28.39697300699733,3.733533064110967,73,602.35,994757
1736,0.001,150.77152600000002,13636,997973,-28.2838554744938,3.2387075196049815,73,601.06,997641
1740,0.001,151.05867415,13662,1000344,-28.260810030099435,4.466756077061372,73,601.85,999472
