time/total_timesteps,train/learning_rate,time/time_elapsed,time/episodes,train/n_updates,rollout/ep_rew_mean,train/ent_coef_loss,train/ent_coef,rollout/ep_len_mean,train/actor_loss,time/fps,train/critic_loss
31200,0.0003,803,156,31099,-165.22647639000002,0.3548785448074341,0.05827467143535614,200.0,31.032230377197266,38,1.1164342164993286
32000,0.0003,824,160,31899,-162.95384925,-0.8463613986968994,0.06442771852016449,200.0,25.383197784423828,38,0.5706276893615723
32800,0.0003,844,164,32699,-160.67849993,-0.5689836144447327,0.06041324511170387,200.0,30.45327377319336,38,0.45104479789733887
33600,0.0003,865,168,33499,-162.94333074,0.3394134044647217,0.05959160998463631,200.0,35.56962203979492,38,0.8565592169761658
34400,0.0003,886,172,34299,-165.22822893,0.9806500673294067,0.060812413692474365,200.0,40.11375427246094,38,0.9926963448524475
35200,0.0003,907,176,35099,-161.5638076,-0.0020625554025173187,0.061232395470142365,200.0,37.52498245239258,38,0.4477662444114685
36000,0.0003,927,180,35899,-160.59277975999998,-0.19391420483589172,0.056950125843286514,200.0,33.51930618286133,38,0.5876266956329346
36800,0.0003,948,184,36699,-161.66206941999997,-0.550563395023346,0.05437934771180153,200.0,29.944631576538086,38,0.6807401180267334
37600,0.0003,968,188,37499,-164.91766289999995,-0.39406514167785645,0.049869243055582047,200.0,32.91422653198242,38,0.6595559120178223
38400,0.0003,989,192,38299,-162.90382671,-0.10200931876897812,0.047087330371141434,200.0,28.334651947021484,38,0.5281338691711426
39200,0.0003,1010,196,39099,-161.57748077,-0.1845361888408661,0.0435253269970417,200.0,33.63053512573242,38,0.5404578447341919
40000,0.0003,1031,200,39899,-161.26030203000002,-0.927498996257782,0.040090203285217285,200.0,33.342281341552734,38,0.5310606360435486
40800,0.0003,1052,204,40699,-161.34950183000004,1.2441743612289429,0.037566084414720535,200.0,32.77794647216797,38,0.9851309657096863
41600,0.0003,1072,208,41499,-159.18285231,0.14871746301651,0.04224144667387009,200.0,34.61204147338867,38,0.8407156467437744
42400,0.0003,1093,212,42299,-160.29255535000001,0.06440800428390503,0.04157903045415878,200.0,26.65648651123047,38,0.30001574754714966
43200,0.0003,1114,216,43099,-162.56382503999998,-0.7723503112792969,0.03871389850974083,200.0,26.573688507080078,38,0.40915054082870483
44000,0.0003,1135,220,43899,-161.43084826000003,0.007808372378349304,0.03873443976044655,200.0,26.63973617553711,38,0.5601621270179749
44800,0.0003,1156,224,44699,-159.57985164,-0.20383167266845703,0.03775466978549957,200.0,27.024890899658203,38,0.5576386451721191
45600,0.0003,1176,228,45499,-158.47988372,0.3038177788257599,0.03867043927311897,200.0,31.980682373046875,38,0.844918966293335
46400,0.0003,1197,232,46299,-157.33663407,-0.3078216016292572,0.03560684993863106,200.0,26.239648818969727,38,0.7157968878746033
47200,0.0003,1217,236,47099,-153.80686831,-0.18764474987983704,0.033886197954416275,200.0,25.709697723388672,38,0.384003221988678
48000,0.0003,1238,240,47899,-156.02135247,-0.6755658388137817,0.03642720356583595,200.0,21.56771469116211,38,0.3600616455078125
48800,0.0003,1259,244,48699,-155.95631373999996,-0.5263699293136597,0.03577246144413948,200.0,30.422433853149414,38,0.322223424911499
49600,0.0003,1280,248,49499,-153.29228396,0.6081241369247437,0.03656787425279617,200.0,24.670394897460938,38,0.42192867398262024
50400,0.0003,1300,252,50299,-154.19705082000002,1.1359667778015137,0.0369805283844471,200.0,30.280838012695312,38,0.6044374108314514
51200,0.0003,1321,256,51099,-149.59129380000002,-0.022612303495407104,0.036163732409477234,200.0,23.45088005065918,38,0.6368967294692993
52000,0.0003,1342,260,51899,-149.47487377999997,0.6874364018440247,0.03489236906170845,200.0,22.730777740478516,38,0.48259398341178894
52800,0.0003,1362,264,52699,-147.0191512,-0.05321889743208885,0.034715987741947174,200.0,25.918516159057617,38,0.35122567415237427
53600,0.0003,1383,268,53499,-148.05235325,-0.5128364562988281,0.03630857914686203,200.0,20.010303497314453,38,0.2204863727092743
54400,0.0003,1404,272,54299,-145.28948769,-0.0045491717755794525,0.034203339368104935,200.0,23.479564666748047,38,0.4559222459793091
55200,0.0003,1425,276,55099,-150.58502929,0.41444218158721924,0.04755184426903725,200.0,25.62439727783203,38,0.3852580785751343
56000,0.0003,1446,280,55899,-151.59057039,-0.10480844974517822,0.05485459789633751,200.0,21.377870559692383,38,0.5570814609527588
56800,0.0003,1466,284,56699,-149.17651153999998,0.7696092128753662,0.05988373979926109,200.0,25.346820831298828,38,0.6065589189529419
57600,0.0003,1487,288,57499,-145.99916145,0.2217150330543518,0.06160176172852516,200.0,21.917400360107422,38,0.4788134694099426
58400,0.0003,1508,292,58299,-144.44686208,-0.07617032527923584,0.059221260249614716,200.0,22.4357852935791,38,0.652053713798523
59200,0.0003,1528,296,59099,-145.66004859999998,-0.195933997631073,0.05717296898365021,200.0,20.993560791015625,38,0.489856481552124
60000,0.0003,1549,300,59899,-143.11456925,0.370853990316391,0.05621137470006943,200.0,22.226001739501953,38,0.4897007942199707
60800,0.0003,1570,304,60699,-144.06752681999998,-0.13093852996826172,0.05243316665291786,200.0,21.579465866088867,38,0.4042002856731415
61600,0.0003,1590,308,61499,-143.93893121,-0.3459247648715973,0.04774664342403412,200.0,22.98139190673828,38,0.6519861221313477
62400,0.0003,1611,312,62299,-145.86266211000003,-0.47846150398254395,0.04660278931260109,200.0,23.4448299407959,38,0.5807334184646606
63200,0.0003,1632,316,63099,-143.55371454,-0.2136431634426117,0.04150519147515297,200.0,24.951828002929688,38,0.2949005961418152
64000,0.0003,1652,320,63899,-144.59901406,-0.38375386595726013,0.03921179845929146,200.0,18.801095962524414,38,0.2463647723197937
64800,0.0003,1673,324,64699,-149.50608957999998,-0.14073707163333893,0.03713459521532059,200.0,24.418407440185547,38,0.49166619777679443
65600,0.0003,1693,328,65499,-149.34205792999998,-0.4073132574558258,0.035501282662153244,200.0,17.353605270385742,38,0.44191157817840576
66400,0.0003,1713,332,66299,-152.55324348,-0.4348736107349396,0.03449363261461258,200.0,19.928049087524414,38,0.22421663999557495
67200,0.0003,1733,336,67099,-155.22428351,-0.2672969698905945,0.036065615713596344,200.0,15.962912559509277,38,0.39656415581703186
68000,0.0003,1754,340,67899,-153.04150988,0.6715492010116577,0.03533979877829552,200.0,24.37581443786621,38,0.39898020029067993
68800,0.0003,1774,344,68699,-152.25337661,0.059883374720811844,0.03671180084347725,200.0,20.940370559692383,38,0.4921848177909851
69600,0.0003,1795,348,69499,-151.21060266,0.4111320972442627,0.03486663103103638,200.0,21.24489402770996,38,0.2509022653102875
70400,0.0003,1815,352,70299,-148.20118452,1.1136863231658936,0.03365222364664078,200.0,26.680879592895508,38,0.4015917181968689
71200,0.0003,1835,356,71099,-146.9770383,-0.13447877764701843,0.036840930581092834,200.0,21.593551635742188,38,0.4312678873538971
72000,0.0003,1855,360,71899,-150.53063873,0.2837521433830261,0.03507965803146362,200.0,22.423370361328125,38,0.36477312445640564
72800,0.0003,1876,364,72699,-153.13970961,-0.07694785296916962,0.033655278384685516,200.0,26.844818115234375,38,0.31619149446487427
73600,0.0003,1896,368,73499,-152.18073848,0.10750354826450348,0.030977874994277954,200.0,22.652135848999023,38,0.6552865505218506
74400,0.0003,1916,372,74299,-152.50752652,0.41371995210647583,0.0351078025996685,200.0,25.249067306518555,38,0.2727471888065338
75200,0.0003,1937,376,75099,-150.58489968,-0.21012189984321594,0.03641005605459213,200.0,24.282127380371094,38,0.28247272968292236
76000,0.0003,1958,380,75899,-150.72714023999998,-0.5456428527832031,0.03412788361310959,200.0,21.831279754638672,38,0.461307168006897
76800,0.0003,1978,384,76699,-151.97628989999998,0.05770334601402283,0.031333260238170624,200.0,20.74778938293457,38,0.24049870669841766
77600,0.0003,2000,388,77499,-149.55079841,-0.6558257937431335,0.032884255051612854,200.0,15.712974548339844,38,0.20144622027873993
78400,0.0003,2021,392,78299,-153.02348586,-0.5811198949813843,0.031314752995967865,200.0,21.292442321777344,38,0.3466063141822815
79200,0.0003,2042,396,79099,-151.79200892,0.1718997061252594,0.030074942857027054,200.0,20.182292938232422,38,0.5339046120643616
80000,0.0003,2063,400,79899,-153.11137313999998,0.08104979991912842,0.032507844269275665,200.0,24.306873321533203,38,0.7716799974441528
80800,0.0003,2084,404,80699,-151.86892198,-0.283205509185791,0.03092019446194172,200.0,17.853286743164062,38,0.3679433763027191
81600,0.0003,2105,408,81499,-152.5407421,0.23020140826702118,0.02973203733563423,200.0,21.303691864013672,38,0.3749766945838928
82400,0.0003,2126,412,82299,-151.82526531999997,0.23540478944778442,0.02910895086824894,200.0,21.893369674682617,38,0.20452147722244263
83200,0.0003,2147,416,83099,-151.74891284,0.5080400705337524,0.029066620394587517,200.0,18.919179916381836,38,0.38230082392692566
84000,0.0003,2168,420,83899,-149.41842237999998,0.32579505443573,0.03082691691815853,200.0,24.054161071777344,38,0.36756080389022827
84800,0.0003,2189,424,84699,-147.2159792,-0.18751224875450134,0.030680514872074127,200.0,25.43426513671875,38,0.5596872568130493
85600,0.0003,2211,428,85499,-147.24103645,-0.30729904770851135,0.032276544719934464,200.0,21.024593353271484,38,0.23198118805885315
86400,0.0003,2232,432,86299,-144.01289613999998,-0.13241161406040192,0.03321953862905502,200.0,18.66434097290039,38,0.457053542137146
87200,0.0003,2253,436,87099,-140.15362763,-0.02549801766872406,0.03312749043107033,200.0,22.127717971801758,38,0.3530419170856476
88000,0.0003,2274,440,87899,-139.01806321,0.0845348909497261,0.03250749781727791,200.0,22.316970825195312,38,0.21422727406024933
88800,0.0003,2295,444,88699,-136.51333773,-0.44602763652801514,0.03242942690849304,200.0,15.970993041992188,38,0.2708384096622467
89600,0.0003,2316,448,89499,-136.46777569,-0.24059604108333588,0.03363770991563797,200.0,20.501867294311523,38,0.26376110315322876
90400,0.0003,2335,452,90299,-137.45172571,-0.3317601978778839,0.035093218088150024,200.0,16.810293197631836,38,0.29482775926589966
91200,0.0003,2356,456,91099,-137.46317946000002,0.02267448604106903,0.03535382077097893,200.0,15.062746047973633,38,0.4740121364593506
92000,0.0003,2377,460,91899,-135.04337322,-0.27196580171585083,0.03686095401644707,200.0,23.37882423400879,38,0.22891084849834442
92800,0.0003,2398,464,92699,-135.85891761000002,0.6689321398735046,0.03586220368742943,200.0,19.77392578125,38,0.3587084710597992
93600,0.0003,2419,468,93499,-136.98906606999998,-0.19297221302986145,0.034581780433654785,200.0,20.159269332885742,38,0.38300758600234985
94400,0.0003,2439,472,94299,-135.74250976,-0.06234332546591759,0.033627357333898544,200.0,22.255027770996094,38,0.28545820713043213
95200,0.0003,2460,476,95099,-134.54797478999998,0.17797815799713135,0.033456575125455856,200.0,18.58842658996582,38,0.21119046211242676
96000,0.0003,2481,480,95899,-134.52514169999998,-0.6101398468017578,0.03176266327500343,200.0,15.017098426818848,38,0.19995515048503876
96800,0.0003,2502,484,96699,-135.78863002,0.060377586632966995,0.02906711958348751,200.0,18.632383346557617,38,0.24192962050437927
97600,0.0003,2523,488,97499,-138.53294083,0.08641830086708069,0.030707012861967087,200.0,16.891693115234375,38,0.7059808969497681
98400,0.0003,2544,492,98299,-136.93616325999997,0.557606041431427,0.031136324629187584,200.0,25.11077117919922,38,0.4666330814361572
99200,0.0003,2565,496,99099,-139.04430233000002,0.26636433601379395,0.03203052282333374,200.0,16.67572021484375,38,0.19431668519973755
100000,0.0003,2585,500,99899,-137.78111759,0.0016863569617271423,0.032722603529691696,200.0,20.787216186523438,38,0.25023287534713745
100800,0.0003,2606,504,100699,-137.93283411000002,0.2886461317539215,0.029353788122534752,200.0,19.673967361450195,38,0.27619078755378723
101600,0.0003,2627,508,101499,-134.99458884,-0.010423075407743454,0.034274645149707794,200.0,17.807680130004883,38,0.4233259856700897
102400,0.0003,2648,512,102299,-131.45168474,0.05547802522778511,0.03713680058717728,200.0,21.46181297302246,38,0.42378920316696167
103200,0.0003,2669,516,103099,-131.56418491000002,0.3274330496788025,0.039049845188856125,200.0,20.10030174255371,38,0.2420254498720169
104000,0.0003,2690,520,103899,-133.91384961,2.4633336067199707,0.04553266987204552,200.0,21.77837562561035,38,0.31716635823249817
104800,0.0003,2710,524,104699,-132.71728493,-1.1752686500549316,0.053868796676397324,200.0,16.20917320251465,38,0.21602612733840942
105600,0.0003,2731,528,105499,-134.19341086,-0.8844163417816162,0.04857553169131279,200.0,14.995660781860352,38,0.29314175248146057
106400,0.0003,2751,532,106299,-133.10248145000003,0.12436378002166748,0.045158613473176956,200.0,22.437320709228516,38,0.38918769359588623
107200,0.0003,2772,536,107099,-136.41653946,0.4155022203922272,0.045067403465509415,200.0,21.476364135742188,38,0.6651074886322021
108000,0.0003,2792,540,107899,-140.86716501,-0.2651711702346802,0.04797486215829849,200.0,14.525893211364746,38,0.27060773968696594
108800,0.0003,2813,544,108699,-142.06014482,0.8076420426368713,0.045728474855422974,200.0,20.559200286865234,38,0.3323219418525696
109600,0.0003,2834,548,109499,-145.46051039999998,-0.15960095822811127,0.04693077877163887,200.0,15.913023948669434,38,0.17060741782188416
110400,0.0003,2855,552,110299,-144.66502012000004,-0.20590555667877197,0.04829999804496765,200.0,20.1723575592041,38,0.39058536291122437
111200,0.0003,2875,556,111099,-145.96507809000002,0.12085462361574173,0.04560445249080658,200.0,17.806053161621094,38,0.4575907588005066
112000,0.0003,2896,560,111899,-143.70054451,0.2967984676361084,0.04364179074764252,200.0,16.8349552154541,38,0.43272462487220764
112800,0.0003,2916,564,112699,-144.96948338999997,-0.37027469277381897,0.04773559048771858,200.0,14.270028114318848,38,0.24036383628845215
113600,0.0003,2937,568,113499,-141.43433147,0.6824766397476196,0.04289345070719719,200.0,20.467483520507812,38,0.5971278548240662
114400,0.0003,2958,572,114299,-142.35172548,0.3159945011138916,0.04082401096820831,200.0,22.431488037109375,38,0.41496026515960693
115200,0.0003,2978,576,115099,-142.21764313,0.1168246939778328,0.043657492846250534,200.0,18.755373001098633,38,0.26208120584487915
116000,0.0003,2999,580,115899,-139.75117519,-0.6195799112319946,0.041374824941158295,200.0,16.147424697875977,38,0.36862099170684814
116800,0.0003,3019,584,116699,-140.80708927,0.4305674433708191,0.044585321098566055,200.0,18.372520446777344,38,0.42416462302207947
117600,0.0003,3040,588,117499,-140.42723828,-0.714113712310791,0.04319067671895027,200.0,15.298786163330078,38,0.3789154291152954
118400,0.0003,3061,592,118299,-140.85352041,-0.21181999146938324,0.04474610090255737,200.0,16.661712646484375,38,0.3100789487361908
119200,0.0003,3081,596,119099,-138.96275061999998,0.020575717091560364,0.04011545330286026,200.0,17.337142944335938,38,0.2167453169822693
120000,0.0003,3102,600,119899,-140.01168415,-0.10492126643657684,0.04207988455891609,200.0,20.62603759765625,38,0.19842608273029327
120800,0.0003,3123,604,120699,-140.81115096,0.04613371938467026,0.0375555083155632,200.0,28.437026977539062,38,0.4959155321121216
121600,0.0003,3144,608,121499,-143.97419015000003,-0.38529956340789795,0.04042133316397667,200.0,14.602851867675781,38,0.18100552260875702
122400,0.0003,3165,612,122299,-145.04761332,-0.43511494994163513,0.043346107006073,200.0,17.90579605102539,38,0.2943488359451294
123200,0.0003,3186,616,123099,-143.69677592999997,-0.1736275553703308,0.0467897392809391,200.0,17.12614631652832,38,0.9019281268119812
124000,0.0003,3206,620,123899,-146.80520536,0.165109321475029,0.04166172817349434,200.0,14.033971786499023,38,0.33087801933288574
124800,0.0003,3227,624,124699,-148.32012015,0.06550216674804688,0.04049520939588547,200.0,25.989904403686523,38,0.30779048800468445
125600,0.0003,3247,628,125499,-146.85244876000002,0.533867359161377,0.04114077240228653,200.0,18.17160987854004,38,0.26571086049079895
126400,0.0003,3267,632,126299,-147.93778598,0.230173259973526,0.04281055927276611,200.0,15.965492248535156,38,0.2541848123073578
127200,0.0003,3288,636,127099,-145.74949456000002,0.14304739236831665,0.041538819670677185,200.0,20.374116897583008,38,0.4245818853378296
128000,0.0003,3308,640,127899,-144.72644755999997,-0.08107232302427292,0.04292226582765579,200.0,15.927645683288574,38,0.24432003498077393
128800,0.0003,3329,644,128699,-145.47218982,-0.324047327041626,0.04176682233810425,200.0,18.962909698486328,38,0.3103788495063782
129600,0.0003,3349,648,129499,-144.39862256,0.47028008103370667,0.0421796552836895,200.0,13.414209365844727,38,0.37967538833618164
130400,0.0003,3370,652,130299,-145.59661753,-0.44807299971580505,0.04249799996614456,200.0,19.156232833862305,38,0.2301880419254303
131200,0.0003,3391,656,131099,-146.43465006,-0.3801799416542053,0.03746015205979347,200.0,16.105850219726562,38,0.18631289899349213
132000,0.0003,3412,660,131899,-147.43079783000002,0.6954116225242615,0.04161454364657402,200.0,17.660884857177734,38,0.3555806279182434
132800,0.0003,3434,664,132699,-147.1476032,0.6745812296867371,0.04074111953377724,200.0,17.23670196533203,38,0.2833331823348999
133600,0.0003,3454,668,133499,-151.64771708,0.060585565865039825,0.04257010295987129,200.0,21.176259994506836,38,0.29542970657348633
134400,0.0003,3475,672,134299,-152.84583168,0.22255508601665497,0.039130378514528275,200.0,19.041820526123047,38,0.22073465585708618
135200,0.0003,3496,676,135099,-154.35475102999996,-0.40196964144706726,0.040325332432985306,200.0,15.679933547973633,38,0.2987748980522156
136000,0.0003,3517,680,135899,-154.50470853999997,-0.143906831741333,0.04292616620659828,200.0,20.92784881591797,38,0.18741360306739807
136800,0.0003,3538,684,136699,-153.20722098,0.39705199003219604,0.039003387093544006,200.0,16.976158142089844,38,0.1764848828315735
137600,0.0003,3559,688,137499,-154.24247366999998,0.5257772207260132,0.03662863001227379,200.0,14.28141975402832,38,0.4193614721298218
138400,0.0003,3580,692,138299,-153.71437537,0.4377683997154236,0.03789132460951805,200.0,17.511295318603516,38,0.2398991882801056
139200,0.0003,3602,696,139099,-153.46834631,0.31007120013237,0.04210791364312172,200.0,18.23004913330078,38,0.2981303334236145
140000,0.0003,3622,700,139899,-153.75590347,0.5139358639717102,0.037333812564611435,200.0,15.658454895019531,38,0.23542903363704681
140800,0.0003,3643,704,140699,-151.74294973000002,-0.43905186653137207,0.04141750931739807,200.0,13.14088249206543,38,0.29275545477867126
141600,0.0003,3664,708,141499,-150.72438397000002,-0.312309205532074,0.039298396557569504,200.0,22.296907424926758,38,0.5964701771736145
142400,0.0003,3686,712,142299,-152.02517423,0.8357856869697571,0.038893312215805054,200.0,18.221942901611328,38,0.4907452464103699
143200,0.0003,3707,716,143099,-153.28113747999998,0.6675874590873718,0.039799563586711884,200.0,18.12399673461914,38,0.24171887338161469
144000,0.0003,3728,720,143899,-150.14065838,0.024800824001431465,0.03657403215765953,200.0,15.07925033569336,38,0.4632023870944977
144800,0.0003,3750,724,144699,-151.89277289,0.08991523087024689,0.03868461027741432,200.0,19.389463424682617,38,0.2594372630119324
145600,0.0003,3771,728,145499,-155.84316698,0.03202172368764877,0.0361495241522789,200.0,14.211015701293945,38,0.14341410994529724
146400,0.0003,3792,732,146299,-158.28774203,-0.22816281020641327,0.03583219647407532,200.0,15.995121955871582,38,0.31312114000320435
147200,0.0003,3813,736,147099,-159.50079374999999,0.08917587995529175,0.03830467909574509,200.0,15.35843276977539,38,0.27199748158454895
148000,0.0003,3834,740,147899,-160.48876844000003,-0.3655325770378113,0.038972415030002594,200.0,19.030471801757812,38,0.2527494430541992
148800,0.0003,3855,744,148699,-160.94804563,-0.17331933975219727,0.036219336092472076,200.0,17.990671157836914,38,0.14555767178535461
149600,0.0003,3877,748,149499,-158.54846838,-0.3127320408821106,0.03519057482481003,200.0,17.08832359313965,38,0.2444581687450409
150400,0.0003,3898,752,150299,-157.23181591,0.2696530818939209,0.03614624962210655,200.0,22.400550842285156,38,0.2566983699798584
151200,0.0003,3919,756,151099,-157.46417719000002,0.26428478956222534,0.03392363339662552,200.0,19.345378875732422,38,0.2709444761276245
152000,0.0003,3940,760,151899,-157.55141297999998,0.31094586849212646,0.036256883293390274,200.0,15.944339752197266,38,0.4451606869697571
152800,0.0003,3962,764,152699,-155.59853905,0.15540450811386108,0.03854330629110336,200.0,18.138582229614258,38,0.4092946946620941
153600,0.0003,3983,768,153499,-153.62512209,0.14412276446819305,0.040954478085041046,200.0,16.692476272583008,38,0.21453529596328735
154400,0.0003,4003,772,154299,-151.32290469999998,-0.36706700921058655,0.04287521913647652,200.0,18.510366439819336,38,0.21642327308654785
155200,0.0003,4025,776,155099,-151.02599451,-0.39450952410697937,0.043036624789237976,200.0,12.189603805541992,38,0.21502086520195007
156000,0.0003,4046,780,155899,-153.01931471,-0.45737144351005554,0.03954504057765007,200.0,15.915157318115234,38,0.31570154428482056
156800,0.0003,4067,784,156699,-153.03221884,0.3775531053543091,0.04423072934150696,200.0,14.463241577148438,38,0.7514007687568665
157600,0.0003,4089,788,157499,-154.22467633,-0.27121737599372864,0.04221649840474129,200.0,13.615370750427246,38,1.264104962348938
158400,0.0003,4110,792,158299,-152.46680913,0.1666453331708908,0.03997937589883804,200.0,18.964378356933594,38,0.3287651240825653
159200,0.0003,4131,796,159099,-151.43884232,-0.3229330778121948,0.04073471948504448,200.0,17.61958122253418,38,0.408441960811615
160000,0.0003,4153,800,159899,-149.02522722,0.6259320378303528,0.03832190856337547,200.0,16.97037124633789,38,0.4171351194381714
160800,0.0003,4174,804,160699,-147.75368757,0.7857438325881958,0.03418800234794617,200.0,16.575103759765625,38,0.5911696553230286
161600,0.0003,4195,808,161499,-153.05880550999998,0.24200256168842316,0.036337632685899734,200.0,13.85783576965332,38,0.25240465998649597
162400,0.0003,4216,812,162299,-153.50568004000002,-0.2059803605079651,0.03585146740078926,200.0,14.50137710571289,38,0.19182375073432922
163200,0.0003,4238,816,163099,-155.91976481,-0.680569589138031,0.03553159534931183,200.0,14.353468894958496,38,0.6889826059341431
164000,0.0003,4259,820,163899,-156.88646798999997,-0.5403380990028381,0.034893568605184555,200.0,16.60120391845703,38,0.2297704666852951
164800,0.0003,4281,824,164699,-153.78609339000002,-0.0757209062576294,0.03654278442263603,200.0,13.841669082641602,38,0.08037897944450378
165600,0.0003,4302,828,165499,-151.20184891,-0.4776446223258972,0.033408381044864655,200.0,18.341629028320312,38,0.14367711544036865
166400,0.0003,4323,832,166299,-147.60962278,0.5991998910903931,0.03534496948122978,200.0,13.575325965881348,38,0.22410646080970764
167200,0.0003,4345,836,167099,-147.93256482000004,0.18573421239852905,0.035789959132671356,200.0,16.752243041992188,38,0.2769850194454193
168000,0.0003,4367,840,167899,-145.74963644000002,0.014140255749225616,0.035348013043403625,200.0,13.579174995422363,38,0.24811413884162903
168800,0.0003,4388,844,168699,-143.32550884999998,-0.9535125494003296,0.03366163372993469,200.0,11.186415672302246,38,0.4498288631439209
169600,0.0003,4409,848,169499,-144.37577065,-0.08555887639522552,0.03421544283628464,200.0,15.357766151428223,38,0.3503963053226471
170400,0.0003,4431,852,170299,-145.4515884,-0.3069227933883667,0.03531350940465927,200.0,17.522939682006836,38,0.3750936686992645
171200,0.0003,4452,856,171099,-147.18929552999998,0.45379066467285156,0.034019771963357925,200.0,16.360713958740234,38,0.21197867393493652
172000,0.0003,4473,860,171899,-148.36653059,-0.20849037170410156,0.031658515334129333,200.0,15.264687538146973,38,0.3670433759689331
172800,0.0003,4494,864,172699,-150.67426801,0.6396881937980652,0.034019626677036285,200.0,16.6770076751709,38,0.5322452187538147
173600,0.0003,4515,868,173499,-150.31340514,0.2623941898345947,0.03305256739258766,200.0,15.236540794372559,38,0.1430174708366394
174400,0.0003,4536,872,174299,-150.34853275,0.06957893073558807,0.03178919851779938,200.0,19.620498657226562,38,0.3033638596534729
175200,0.0003,4557,876,175099,-148.1812654,0.4705558121204376,0.030252467840909958,200.0,14.849305152893066,38,0.21296241879463196
176000,0.0003,4578,880,175899,-145.94798013000002,-0.12425688654184341,0.02994457446038723,200.0,19.728593826293945,38,0.2306589037179947
176800,0.0003,4599,884,176699,-146.75019081,-0.007869727909564972,0.03091450408101082,200.0,16.99441909790039,38,0.27176108956336975
177600,0.0003,4620,888,177499,-145.66596097000001,-0.13372807204723358,0.031169429421424866,200.0,14.190113067626953,38,0.805090069770813
178400,0.0003,4641,892,178299,-145.69368667,-0.4687054753303528,0.029948430135846138,200.0,14.2012300491333,38,0.17750151455402374
179200,0.0003,4662,896,179099,-148.0182132,-0.2734812796115875,0.028564751148223877,200.0,20.318620681762695,38,0.3121911585330963
180000,0.0003,4683,900,179899,-151.50543055999998,0.23823624849319458,0.027286922559142113,200.0,17.040414810180664,38,0.9134646654129028
180800,0.0003,4704,904,180699,-156.61534269999999,0.3429591655731201,0.028066890314221382,200.0,20.403701782226562,38,0.22010260820388794
181600,0.0003,4725,908,181499,-152.5320997,0.44731298089027405,0.030290907248854637,200.0,12.433062553405762,38,0.24792297184467316
182400,0.0003,4746,912,182299,-150.78945707000003,-0.18200084567070007,0.027859076857566833,200.0,12.405869483947754,38,0.4551472067832947
183200,0.0003,4767,916,183099,-150.3994008,-0.268607497215271,0.027355318889021873,200.0,16.69852638244629,38,0.26972484588623047
184000,0.0003,4787,920,183899,-148.20355389,0.25224417448043823,0.02645210362970829,200.0,13.326924324035645,38,0.41940438747406006
184800,0.0003,4808,924,184699,-147.1563445,-0.12203113734722137,0.028310345485806465,200.0,16.788423538208008,38,0.3642757534980774
185600,0.0003,4829,928,185499,-145.86404229,-0.003033556044101715,0.027844294905662537,200.0,20.559505462646484,38,0.3963184952735901
186400,0.0003,4850,932,186299,-149.08434877,-0.042987823486328125,0.026315903291106224,200.0,16.13719940185547,38,0.2965700328350067
187200,0.0003,4871,936,187099,-147.64594608000002,-0.1532156765460968,0.024981820955872536,200.0,16.9451961517334,38,0.19775620102882385
188000,0.0003,4891,940,187899,-147.68567257000004,-0.29403015971183777,0.02725364826619625,200.0,19.702882766723633,38,0.2997763454914093
188800,0.0003,4912,944,188699,-148.81530976,0.8309957385063171,0.027282824739813805,200.0,18.91988754272461,38,0.18662354350090027
189600,0.0003,4933,948,189499,-149.926438,-0.5587493777275085,0.02713776007294655,200.0,18.14391326904297,38,0.29591062664985657
190400,0.0003,4954,952,190299,-149.89249498,0.4445512592792511,0.02770116552710533,200.0,16.120969772338867,38,0.22364303469657898
191200,0.0003,4976,956,191099,-149.84479051,0.4172072112560272,0.027430595830082893,200.0,17.145593643188477,38,0.5590683221817017
192000,0.0003,4998,960,191899,-152.04584185000002,-0.06570812314748764,0.02857791818678379,200.0,15.170799255371094,38,0.13966268301010132
192800,0.0003,5020,964,192699,-149.56416121,0.30950644612312317,0.026789354160428047,200.0,13.650503158569336,38,1.336488962173462
193600,0.0003,5040,968,193499,-150.73290992000003,-0.3211255669593811,0.027650929987430573,200.0,15.190682411193848,38,0.2623731791973114
194400,0.0003,5061,972,194299,-153.8741253,0.32831940054893494,0.026320427656173706,200.0,14.683317184448242,38,0.22425305843353271
195200,0.0003,5082,976,195099,-155.02897238000003,-0.12132881581783295,0.02667750045657158,200.0,15.39459228515625,38,0.6295391321182251
196000,0.0003,5104,980,195899,-157.4843029,0.08347497880458832,0.02715183049440384,200.0,17.912200927734375,38,0.3405036926269531
196800,0.0003,5125,984,196699,-156.70024044000002,0.02326139248907566,0.028372375294566154,200.0,14.882865905761719,38,0.42173486948013306
197600,0.0003,5146,988,197499,-157.57832263999998,-0.3925182521343231,0.027390750125050545,200.0,13.075983047485352,38,0.2134155035018921
198400,0.0003,5168,992,198299,-160.05245301999997,0.5401482582092285,0.026225673034787178,200.0,16.447202682495117,38,0.4425991177558899
199200,0.0003,5190,996,199099,-158.93178698999998,-0.24520228803157806,0.026163076981902122,200.0,11.711585998535156,38,0.32405510544776917
200000,0.0003,5212,1000,199899,-156.48428466000001,-0.43869736790657043,0.026705456897616386,200.0,15.580269813537598,38,0.17981408536434174
200800,0.0003,5233,1004,200699,-154.59074836,0.25802257657051086,0.028267551213502884,200.0,16.8597412109375,38,0.36619833111763
