time/total_timesteps,train/learning_rate,time/time_elapsed,time/episodes,train/n_updates,rollout/ep_rew_mean,train/ent_coef_loss,train/ent_coef,rollout/ep_len_mean,train/actor_loss,time/fps,train/critic_loss
459540,0.0003,9636,460,459439,-0.7913099699999999,-0.27585676312446594,0.0015866706380620599,999.0,0.23889178037643433,47,9.338029016703331e-09
463536,0.0003,9721,464,463435,-0.7919923699999998,0.5441985726356506,0.0015873456140980124,999.0,0.23894532024860382,47,1.039374630806833e-08
467532,0.0003,9805,468,467431,-0.7908599100000001,-0.0031954944133758545,0.0015879967249929905,999.0,0.23889386653900146,47,1.29990307407013e-09
471528,0.0003,9889,472,471427,-0.7891938500000002,0.03655429929494858,0.0015878891572356224,999.0,0.23880909383296967,47,5.2526401006502965e-09
475524,0.0003,9974,476,475423,-0.78901286,-0.03194122016429901,0.0015874016098678112,999.0,0.23908302187919617,47,3.246610447149578e-08
479520,0.0003,10058,480,479419,-0.7906630999999998,-0.20690219104290009,0.0015860828571021557,999.0,0.23901966214179993,47,1.1190737225774683e-08
483516,0.0003,10142,484,483415,-0.7884007200000002,-0.04321394860744476,0.001586809870786965,999.0,0.23884017765522003,47,7.231514498329261e-09
487512,0.0003,10227,488,487411,-0.7891210399999999,-0.10742384195327759,0.0015854589873924851,999.0,0.23882921040058136,47,7.935979873252563e-09
491508,0.0003,10311,492,491407,-0.78933975,-0.3442952334880829,0.0015867145266383886,999.0,0.23883867263793945,47,5.741927822100479e-09
495504,0.0003,10395,496,495403,-0.79110368,-0.373680979013443,0.0015870966017246246,999.0,0.2388487309217453,47,6.060074220215483e-09
499500,0.0003,10479,500,499399,-0.7917580100000001,0.05415090173482895,0.0015870693605393171,999.0,0.238860622048378,47,7.329520990140281e-09
503496,0.0003,10565,504,503395,-0.7909596999999999,-0.36944857239723206,0.0015878445701673627,999.0,0.23888429999351501,47,4.544236986703254e-09
507492,0.0003,10649,508,507391,-0.79226072,0.19552132487297058,0.0015861100982874632,999.0,0.23882314562797546,47,1.5371560024846076e-08
511488,0.0003,10734,512,511387,-0.79223045,0.12407605350017548,0.0015876907855272293,999.0,0.23879581689834595,47,2.667466691974596e-09
515484,0.0003,10818,516,515383,-0.79228874,-0.1921718567609787,0.001587770297192037,999.0,0.2387159764766693,47,8.975399090616065e-09
519480,0.0003,10902,520,519379,-0.7934860300000001,0.3386155068874359,0.0015876113902777433,999.0,0.23886901140213013,47,7.291216075344664e-09
