rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,time/fps,time/iterations,time/time_elapsed,train/std,train/clip_range,train/policy_gradient_loss,train/value_loss,train/loss,train/approx_kl,train/clip_fraction,train/n_updates,train/explained_variance,train/learning_rate,train/entropy_loss
-25.58345629,131072,1038.45,816,64,160,0.689077615737915,0.2,-0.01084863773721736,36.46420121788979,27.991235733032227,0.008863209,0.0654296875,630,0.8205783665180206,0.0003,-4.186219055950642
-23.6001357,133120,1038.45,817,65,162,0.6814913749694824,0.2,-0.012503497018769849,1.2292635234072804,0.4204917550086975,0.0137446085,0.164599609375,640,0.24114054441452026,0.0003,-4.157705697417259
-20.300250270000003,135168,1036.3,817,66,165,0.6727790236473083,0.2,-0.008731229621480452,0.46893862532451747,0.17486849427223206,0.014849966,0.1681640625,650,0.696606308221817,0.0003,-4.100023326277733
-18.410587609999997,137216,1007.79,817,67,167,0.6700795888900757,0.2,-0.010332916886545718,29.716489390656353,1.9232982397079468,0.006892602,0.05185546875,660,0.8361955732107162,0.0003,-4.071107479929924
-17.4572109,139264,1004.11,817,68,170,0.6704628467559814,0.2,-0.007069286600017222,10.306109159812332,10.208972930908203,0.009451848,0.078125,670,0.9558410607278347,0.0003,-4.063563364744186
-15.073233599999998,141312,1004.11,816,69,172,0.6720297336578369,0.2,-0.008112828807497863,8.126369245070965,13.495882987976074,0.012857575,0.13447265625,680,0.9405509121716022,0.0003,-4.071957714855671
-12.55204488,143360,981.41,816,70,175,0.6646389961242676,0.2,-0.008770802678191103,0.550422140955925,0.10811315476894379,0.012383385,0.171142578125,690,0.3946821093559265,0.0003,-4.052214352786541
-10.65428205,145408,981.41,817,71,177,0.6652551889419556,0.2,-0.0037546964376815595,35.068494997918606,13.106762886047363,0.0054646684,0.05126953125,700,0.909649021923542,0.0003,-4.028922788798809
-7.76819309,147456,976.69,816,72,180,0.6612287163734436,0.2,-0.011220758628041949,1.0375222993083297,0.2608344256877899,0.015791254,0.18662109375,710,0.30756503343582153,0.0003,-4.0153498038649555
-4.937259379999999,149504,991.66,816,73,183,0.6609601974487305,0.2,-0.005236555381270591,24.14494736045599,10.715792655944824,0.0070576817,0.052587890625,720,0.9081903845071793,0.0003,-4.004072557389736
-2.81823181,151552,985.02,816,74,185,0.661613404750824,0.2,-0.006952310488850344,1.2994323930703104,0.18247079849243164,0.0135547,0.167236328125,730,0.12395870685577393,0.0003,-4.0085586056113245
-2.5076325900000014,153600,976.01,816,75,188,0.6600053310394287,0.2,-0.007085438909416553,6.529163322038949,4.977966785430908,0.011294292,0.148974609375,740,0.9565591625869274,0.0003,-3.9994321964681148
-2.473660170000001,155648,963.93,817,76,190,0.6592737436294556,0.2,-0.008267737837741151,15.704490007087589,5.180501937866211,0.011982091,0.130615234375,750,0.9434799253940582,0.0003,-3.9936722137033938
0.2894901000000004,157696,978.81,817,77,192,0.658041775226593,0.2,-0.005161421312368475,23.04531048834324,21.035186767578125,0.010612767,0.08720703125,760,0.9227381199598312,0.0003,-3.988673398643732
1.77590491,159744,978.81,817,78,195,0.6572424173355103,0.2,-0.00965089890814852,0.5691472406499087,0.1535702794790268,0.016144244,0.1818359375,770,-0.9190933704376221,0.0003,-3.986848445236683
-0.4869123899999988,161792,924.47,817,79,197,0.6490045785903931,0.2,-0.008300992676231545,0.7083821508102119,0.2140931785106659,0.016618613,0.172119140625,780,0.7835652232170105,0.0003,-3.951671849936247
1.3221421200000016,163840,931.56,817,80,200,0.6491614580154419,0.2,-0.006665113013877999,21.15906668007374,4.229366302490234,0.007834936,0.048193359375,790,0.9345730543136597,0.0003,-3.9313761733472345
2.6954324600000006,165888,942.77,816,81,203,0.6492843627929688,0.2,-0.007609819973004051,31.530013831704856,5.798785209655762,0.008475024,0.0716796875,800,0.8550636768341064,0.0003,-3.9330291494727136
5.381205100000002,167936,957.6,815,82,205,0.6460998058319092,0.2,-0.005480006417928962,17.046222535148264,2.926649332046509,0.009249482,0.085009765625,810,0.8927087336778641,0.0003,-3.9246154449880124
9.13592012,169984,959.75,815,83,208,0.6344053745269775,0.2,-0.008389663021807792,0.5741930580697954,0.2110014706850052,0.015964216,0.19052734375,820,0.2570018172264099,0.0003,-3.8739359259605406
