train/policy_loss,train/value_loss,time/time_elapsed,train/n_updates,time/iterations,rollout/ep_rew_mean,time/total_timesteps,train/explained_variance,rollout/ep_len_mean,time/fps,train/entropy_loss,train/learning_rate
2.774424046947388e-06,3.8208673913686653e-07,106,19899,19900,374.54,99500,nan,374.54,937,-0.06332401931285858,0.0007
-1.072849590855185e-05,7.869675755500793e-08,106,19999,20000,378.35,100000,-1.6046950817108154,378.35,937,-0.1304328441619873,0.0007
7.106115663191304e-05,4.386180080473423e-06,107,20099,20100,382.01,100500,-92.8612289428711,382.01,937,-0.26742634177207947,0.0007
-8.835583867039531e-05,2.4409848720097216e-06,107,20199,20200,385.79,101000,-16.75344467163086,385.79,937,-0.15868523716926575,0.0007
0.0002639984304551035,4.75890692541725e-06,108,20299,20300,389.58,101500,-24.893430709838867,389.58,937,-0.20080602169036865,0.0007
-7.296704097825568e-06,3.0404189033106377e-07,108,20399,20400,393.33,102000,-8.538824081420898,393.33,937,-0.07795342057943344,0.0007
0.0002684500359464437,1.0955683137581218e-05,109,20499,20500,397.03,102500,-1.53129243850708,397.03,937,-0.24540777504444122,0.0007
1.7774911611923017e-05,2.2736494429409504e-06,109,20599,20600,400.72,103000,0.13844269514083862,400.72,938,-0.08776181191205978,0.0007
0.00018340088718105108,9.53194648900535e-06,110,20699,20700,404.51,103500,-5.048986434936523,404.51,938,-0.24515514075756073,0.0007
-1.8890019418904558e-05,1.9308295122755226e-06,110,20799,20800,408.39,104000,-13.374764442443848,408.39,938,-0.2259865552186966,0.0007
-0.004426712170243263,2.067388231807854e-05,111,20899,20900,412.07,104500,-0.3854018449783325,412.07,938,-0.32042747735977173,0.0007
-0.0003623592492658645,1.2323143891990185e-06,111,20999,21000,415.9,105000,-88.19892120361328,415.9,938,-0.330805242061615,0.0007
4.988384171156213e-05,1.2490548897403642e-06,112,21099,21100,419.6,105500,-21.284029006958008,419.6,938,-0.29476088285446167,0.0007
0.00011608599743340164,2.5919521249306854e-06,112,21199,21200,423.42,106000,-0.2385615110397339,423.42,939,-0.2865148186683655,0.0007
-2.7301433874526992e-05,1.648208183269162e-07,113,21299,21300,427.37,106500,-89.73043823242188,427.37,939,-0.24374470114707947,0.0007
